"","datetime","pet_mm_d"
"3315","1989-01-27 00:00:00",10.687
"3316","1989-01-28 00:00:00",9.9206
"3317","1989-01-29 00:00:00",4.9444
"3318","1989-01-30 00:00:00",6.2377
"3319","1989-01-31 00:00:00",5.4984
"3320","1989-02-01 00:00:00",6.0908
"3321","1989-02-02 00:00:00",6.4349
"3322","1989-02-03 00:00:00",6.19
"3323","1989-02-04 00:00:00",6.2871
"3324","1989-02-05 00:00:00",7.2679
"3325","1989-02-06 00:00:00",7.4589
"3326","1989-02-07 00:00:00",9.8604
"3327","1989-02-08 00:00:00",7.6597
"3328","1989-02-09 00:00:00",4.8369
"3329","1989-02-10 00:00:00",3.8895
"3330","1989-02-11 00:00:00",3.5879
"3331","1989-02-12 00:00:00",6.934
"3332","1989-02-13 00:00:00",3.7844
"3333","1989-02-14 00:00:00",4.675
"3334","1989-02-15 00:00:00",5.2224
"3335","1989-02-16 00:00:00",6.1083
"3336","1989-02-17 00:00:00",7.7036
"3337","1989-02-18 00:00:00",6.4846
"3338","1989-02-19 00:00:00",4.8774
"3339","1989-02-20 00:00:00",5.0721
"3340","1989-02-21 00:00:00",3.9856
"3341","1989-02-22 00:00:00",4.9642
"3342","1989-02-23 00:00:00",7.3856
"3343","1989-02-24 00:00:00",8.6906
"3344","1989-02-25 00:00:00",5.8489
"3345","1989-02-26 00:00:00",6.6791
"3346","1989-02-27 00:00:00",8.201
"3347","1989-02-28 00:00:00",9.389
"3348","1989-03-01 00:00:00",9.441
"3349","1989-03-02 00:00:00",7.5857
"3350","1989-03-03 00:00:00",7.4915
"3351","1989-03-04 00:00:00",6.9271
"3352","1989-03-05 00:00:00",7.3101
"3353","1989-03-06 00:00:00",8.095
"3354","1989-03-07 00:00:00",7.5185
"3355","1989-03-08 00:00:00",7.596
"3356","1989-03-09 00:00:00",5.6579
"3357","1989-03-10 00:00:00",2.9325
"3358","1989-03-11 00:00:00",3.8886
"3359","1989-03-12 00:00:00",4.0738
"3360","1989-03-13 00:00:00",1.9288
"3361","1989-03-14 00:00:00",3.5682
"3362","1989-03-15 00:00:00",2.9517
"3363","1989-03-16 00:00:00",3.4154
"3364","1989-03-17 00:00:00",4.3817
"3365","1989-03-18 00:00:00",4.4113
"3366","1989-03-19 00:00:00",2.6431
"3367","1989-03-20 00:00:00",0.80853
"3368","1989-03-21 00:00:00",3.1227
"3369","1989-03-22 00:00:00",4.0442
"3370","1989-03-23 00:00:00",2.8791
"3371","1989-03-24 00:00:00",3.1783
"3372","1989-03-25 00:00:00",3.5788
"3373","1989-03-26 00:00:00",3.3101
"3374","1989-03-27 00:00:00",2.9958
"3375","1989-03-28 00:00:00",2.5895
"3376","1989-03-29 00:00:00",3.2223
"3377","1989-03-30 00:00:00",3.1096
"3378","1989-03-31 00:00:00",3.5603
"3379","1989-04-01 00:00:00",3.1084
"3380","1989-04-02 00:00:00",4.3391
"3381","1989-04-03 00:00:00",5.4016
"3382","1989-04-04 00:00:00",5.3213
"3383","1989-04-05 00:00:00",3.2234
"3384","1989-04-06 00:00:00",2.9624
"3385","1989-04-07 00:00:00",2.7094
"3386","1989-04-08 00:00:00",3.3786
"3387","1989-04-09 00:00:00",3.388
"3388","1989-04-10 00:00:00",2.1203
"3389","1989-04-11 00:00:00",2.2348
"3390","1989-04-12 00:00:00",2.2421
"3391","1989-04-13 00:00:00",2.3237
"3392","1989-04-14 00:00:00",3.306
"3393","1989-04-15 00:00:00",2.929
"3394","1989-04-16 00:00:00",1.5578
"3395","1989-04-17 00:00:00",2.2062
"3396","1989-04-18 00:00:00",2.0385
"3397","1989-04-19 00:00:00",2.9422
"3398","1989-04-20 00:00:00",2.9679
"3399","1989-04-21 00:00:00",2.6847
"3400","1989-04-22 00:00:00",2.8505
"3401","1989-04-23 00:00:00",3.2848
"3402","1989-04-24 00:00:00",3.8076
"3403","1989-04-25 00:00:00",3.1923
"3404","1989-04-26 00:00:00",0.84083
"3405","1989-04-27 00:00:00",1.4773
"3406","1989-04-28 00:00:00",1.8332
"3407","1989-04-29 00:00:00",1.2623
"3408","1989-04-30 00:00:00",1.5743
"3409","1989-05-01 00:00:00",2.2196
"3410","1989-05-02 00:00:00",2.1951
"3411","1989-05-03 00:00:00",1.2009
"3412","1989-05-04 00:00:00",1.3333
"3413","1989-05-05 00:00:00",1.7476
"3414","1989-05-06 00:00:00",1.1374
"3415","1989-05-07 00:00:00",1.2709
"3416","1989-05-08 00:00:00",2.0829
"3417","1989-05-09 00:00:00",1.8277
"3418","1989-05-10 00:00:00",1.3552
"3419","1989-05-11 00:00:00",1.5781
"3420","1989-05-12 00:00:00",1.7598
"3421","1989-05-13 00:00:00",1.7291
"3422","1989-05-14 00:00:00",1.3125
"3423","1989-05-15 00:00:00",1.811
"3424","1989-05-16 00:00:00",1.8521
"3425","1989-05-17 00:00:00",1.6942
"3426","1989-05-18 00:00:00",1.9706
"3427","1989-05-19 00:00:00",1.4369
"3428","1989-05-20 00:00:00",2.4149
"3429","1989-05-21 00:00:00",2.005
"3430","1989-05-22 00:00:00",1.8568
"3431","1989-05-23 00:00:00",1.3323
"3432","1989-05-24 00:00:00",1.3831
"3433","1989-05-25 00:00:00",1.0928
"3434","1989-05-26 00:00:00",1.6757
"3435","1989-05-27 00:00:00",1.5871
"3436","1989-05-28 00:00:00",1.1236
"3437","1989-05-29 00:00:00",1.0557
"3438","1989-05-30 00:00:00",1.2285
"3439","1989-05-31 00:00:00",1.1824
"3440","1989-06-01 00:00:00",1.1043
"3441","1989-06-02 00:00:00",1.0688
"3442","1989-06-03 00:00:00",1.5318
"3443","1989-06-04 00:00:00",0.52042
"3444","1989-06-05 00:00:00",0.79738
"3445","1989-06-06 00:00:00",0.66072
"3446","1989-06-07 00:00:00",0.81936
"3447","1989-06-08 00:00:00",0.6963
"3448","1989-06-09 00:00:00",0.94807
"3449","1989-06-10 00:00:00",1.6042
"3450","1989-06-11 00:00:00",1.277
"3451","1989-06-12 00:00:00",1.0387
"3452","1989-06-13 00:00:00",1.426
"3453","1989-06-14 00:00:00",0.48944
"3454","1989-06-15 00:00:00",0.25804
"3455","1989-06-16 00:00:00",0.82381
"3456","1989-06-17 00:00:00",1.5069
"3457","1989-06-18 00:00:00",0.90664
"3458","1989-06-19 00:00:00",1.0395
"3459","1989-06-20 00:00:00",1.3871
"3460","1989-06-21 00:00:00",1.1912
"3461","1989-06-22 00:00:00",1.0852
"3462","1989-06-23 00:00:00",0.925
"3463","1989-06-24 00:00:00",1.1198
"3464","1989-06-25 00:00:00",1.0762
"3465","1989-06-26 00:00:00",1.0299
"3466","1989-06-27 00:00:00",1.174
"3467","1989-06-28 00:00:00",1.193
"3468","1989-06-29 00:00:00",1.2978
"3469","1989-06-30 00:00:00",1.2754
"3470","1989-07-01 00:00:00",1.0964
"3471","1989-07-02 00:00:00",0.86985
"3472","1989-07-03 00:00:00",0.68423
"3473","1989-07-04 00:00:00",0.81543
"3474","1989-07-05 00:00:00",1.048
"3475","1989-07-06 00:00:00",1.5118
"3476","1989-07-07 00:00:00",0.7925
"3477","1989-07-08 00:00:00",1.2692
"3478","1989-07-09 00:00:00",0.53733
"3479","1989-07-10 00:00:00",1.1098
"3480","1989-07-11 00:00:00",0.73737
"3481","1989-07-12 00:00:00",0.99241
"3482","1989-07-13 00:00:00",1.3953
"3483","1989-07-14 00:00:00",1.9408
"3484","1989-07-15 00:00:00",1.1507
"3485","1989-07-16 00:00:00",0.65438
"3486","1989-07-17 00:00:00",0.63753
"3487","1989-07-18 00:00:00",0.86829
"3488","1989-07-19 00:00:00",0.83186
"3489","1989-07-20 00:00:00",1.0337
"3490","1989-07-21 00:00:00",1.9665
"3491","1989-07-22 00:00:00",0.37858
"3492","1989-07-23 00:00:00",0.87341
"3493","1989-07-24 00:00:00",1.3182
"3494","1989-07-25 00:00:00",1.0785
"3495","1989-07-26 00:00:00",1.141
"3496","1989-07-27 00:00:00",1.6056
"3497","1989-07-28 00:00:00",0.99714
"3498","1989-07-29 00:00:00",0.74198
"3499","1989-07-30 00:00:00",1.0831
"3500","1989-07-31 00:00:00",1.4766
"3501","1989-08-01 00:00:00",1.1395
"3502","1989-08-02 00:00:00",1.7732
"3503","1989-08-03 00:00:00",2.4059
"3504","1989-08-04 00:00:00",1.0047
"3505","1989-08-05 00:00:00",1.6795
"3506","1989-08-06 00:00:00",1.2297
"3507","1989-08-07 00:00:00",1.3888
"3508","1989-08-08 00:00:00",0.69785
"3509","1989-08-09 00:00:00",0.9662
"3510","1989-08-10 00:00:00",0.86604
"3511","1989-08-11 00:00:00",1.7754
"3512","1989-08-12 00:00:00",1.8061
"3513","1989-08-13 00:00:00",1.859
"3514","1989-08-14 00:00:00",1.8819
"3515","1989-08-15 00:00:00",1.402
"3516","1989-08-16 00:00:00",1.2279
"3517","1989-08-17 00:00:00",1.7195
"3518","1989-08-18 00:00:00",2.105
"3519","1989-08-19 00:00:00",1.1227
"3520","1989-08-20 00:00:00",1.4108
"3521","1989-08-21 00:00:00",1.4522
"3522","1989-08-22 00:00:00",1.2652
"3523","1989-08-23 00:00:00",1.458
"3524","1989-08-24 00:00:00",1.8023
"3525","1989-08-25 00:00:00",1.5647
"3526","1989-08-26 00:00:00",1.8208
"3527","1989-08-27 00:00:00",1.5433
"3528","1989-08-28 00:00:00",1.1357
"3529","1989-08-29 00:00:00",1.8419
"3530","1989-08-30 00:00:00",3.0081
"3531","1989-08-31 00:00:00",2.4851
"3532","1989-09-01 00:00:00",1.6341
"3533","1989-09-02 00:00:00",1.7116
"3534","1989-09-03 00:00:00",2.0995
"3535","1989-09-04 00:00:00",1.6382
"3536","1989-09-05 00:00:00",2.496
"3537","1989-09-06 00:00:00",2.3167
"3538","1989-09-07 00:00:00",4.1489
"3539","1989-09-08 00:00:00",4.2007
"3540","1989-09-09 00:00:00",2.4033
"3541","1989-09-10 00:00:00",1.1073
"3542","1989-09-11 00:00:00",1.5735
"3543","1989-09-12 00:00:00",2.062
"3544","1989-09-13 00:00:00",2.4204
"3545","1989-09-14 00:00:00",1.8976
"3546","1989-09-15 00:00:00",3.278
"3547","1989-09-16 00:00:00",3.1122
"3548","1989-09-17 00:00:00",1.2619
"3549","1989-09-18 00:00:00",1.9728
"3550","1989-09-19 00:00:00",2.0964
"3551","1989-09-20 00:00:00",2.9584
"3552","1989-09-21 00:00:00",3.4335
"3553","1989-09-22 00:00:00",2.5439
"3554","1989-09-23 00:00:00",2.9603
"3555","1989-09-24 00:00:00",4.6355
"3556","1989-09-25 00:00:00",2.2317
"3557","1989-09-26 00:00:00",2.5521
"3558","1989-09-27 00:00:00",3.7791
"3559","1989-09-28 00:00:00",5.3922
"3560","1989-09-29 00:00:00",3.7379
"3561","1989-09-30 00:00:00",3.6854
"3562","1989-10-01 00:00:00",3.3812
"3563","1989-10-02 00:00:00",4.1563
"3564","1989-10-03 00:00:00",3.3758
"3565","1989-10-04 00:00:00",2.2427
"3566","1989-10-05 00:00:00",2.6091
"3567","1989-10-06 00:00:00",5.1836
"3568","1989-10-07 00:00:00",3.6566
"3569","1989-10-08 00:00:00",2.8409
"3570","1989-10-09 00:00:00",2.7121
"3571","1989-10-10 00:00:00",2.9573
"3572","1989-10-11 00:00:00",4.2865
"3573","1989-10-12 00:00:00",3.0625
"3574","1989-10-13 00:00:00",2.5552
"3575","1989-10-14 00:00:00",4.9138
"3576","1989-10-15 00:00:00",4.0774
"3577","1989-10-16 00:00:00",4.1383
"3578","1989-10-17 00:00:00",5.4452
"3579","1989-10-18 00:00:00",4.8592
"3580","1989-10-19 00:00:00",2.8421
"3581","1989-10-20 00:00:00",3.4449
"3582","1989-10-21 00:00:00",4.0957
"3583","1989-10-22 00:00:00",4.3289
"3584","1989-10-23 00:00:00",4.5631
"3585","1989-10-24 00:00:00",2.7477
"3586","1989-10-25 00:00:00",4.3383
"3587","1989-10-26 00:00:00",3.1463
"3588","1989-10-27 00:00:00",3.324
"3589","1989-10-28 00:00:00",4.3535
"3590","1989-10-29 00:00:00",7.9146
"3591","1989-10-30 00:00:00",4.7165
"3592","1989-10-31 00:00:00",3.3364
"3593","1989-11-01 00:00:00",3.0702
"3594","1989-11-02 00:00:00",3.6844
"3595","1989-11-03 00:00:00",5.7457
"3596","1989-11-04 00:00:00",7.4256
"3597","1989-11-05 00:00:00",1.7795
"3598","1989-11-06 00:00:00",2.5565
"3599","1989-11-07 00:00:00",3.26
"3600","1989-11-08 00:00:00",4.1404
"3601","1989-11-09 00:00:00",2.937
"3602","1989-11-10 00:00:00",3.6807
"3603","1989-11-11 00:00:00",5.1448
"3604","1989-11-12 00:00:00",6.2236
"3605","1989-11-13 00:00:00",6.6868
"3606","1989-11-14 00:00:00",6.967
"3607","1989-11-15 00:00:00",6.7768
"3608","1989-11-16 00:00:00",5.2227
"3609","1989-11-17 00:00:00",3.8876
"3610","1989-11-18 00:00:00",3.5254
"3611","1989-11-19 00:00:00",4.3897
"3612","1989-11-20 00:00:00",6.0206
"3613","1989-11-21 00:00:00",8.0857
"3614","1989-11-22 00:00:00",9.2296
"3615","1989-11-23 00:00:00",5.0978
"3616","1989-11-24 00:00:00",5.5256
"3617","1989-11-25 00:00:00",6.3973
"3618","1989-11-26 00:00:00",6.9795
"3619","1989-11-27 00:00:00",7.1483
"3620","1989-11-28 00:00:00",7.1634
"3621","1989-11-29 00:00:00",6.5196
"3622","1989-11-30 00:00:00",6.4947
"3623","1989-12-01 00:00:00",2.7491
"3624","1989-12-02 00:00:00",4.0685
"3625","1989-12-03 00:00:00",4.3604
"3626","1989-12-04 00:00:00",5.7785
"3627","1989-12-05 00:00:00",6.7443
"3628","1989-12-06 00:00:00",7.1638
"3629","1989-12-07 00:00:00",8.2627
"3630","1989-12-08 00:00:00",8.7876
"3631","1989-12-09 00:00:00",9.3086
"3632","1989-12-10 00:00:00",6.2174
"3633","1989-12-11 00:00:00",6.8991
"3634","1989-12-12 00:00:00",6.1123
"3635","1989-12-13 00:00:00",4.7512
"3636","1989-12-14 00:00:00",5.0105
"3637","1989-12-15 00:00:00",4.9592
"3638","1989-12-16 00:00:00",6.8848
"3639","1989-12-17 00:00:00",8.7615
"3640","1989-12-18 00:00:00",7.6808
"3641","1989-12-19 00:00:00",6.2813
"3642","1989-12-20 00:00:00",5.8565
"3643","1989-12-21 00:00:00",6.7177
"3644","1989-12-22 00:00:00",8.1453
"3645","1989-12-23 00:00:00",5.7
"3646","1989-12-24 00:00:00",9.7752
"3647","1989-12-25 00:00:00",6.4487
"3648","1989-12-26 00:00:00",4.7553
"3649","1989-12-27 00:00:00",5.0289
"3650","1989-12-28 00:00:00",6.9169
"3651","1989-12-29 00:00:00",8.5729
"3652","1989-12-30 00:00:00",7.3673
"3653","1989-12-31 00:00:00",8.217
"3654","1990-01-01 00:00:00",7.8936
"3655","1990-01-02 00:00:00",9.6046
"3656","1990-01-03 00:00:00",7.4069
"3657","1990-01-04 00:00:00",5.9483
"3658","1990-01-05 00:00:00",6.743
"3659","1990-01-06 00:00:00",6.7229
"3660","1990-01-07 00:00:00",7.4012
"3661","1990-01-08 00:00:00",7.1473
"3662","1990-01-09 00:00:00",7.2536
"3663","1990-01-10 00:00:00",5.2242
"3664","1990-01-11 00:00:00",6.6415
"3665","1990-01-12 00:00:00",6.5342
"3666","1990-01-13 00:00:00",5.518
"3667","1990-01-14 00:00:00",5.8306
"3668","1990-01-15 00:00:00",5.8661
"3669","1990-01-16 00:00:00",6.3663
"3670","1990-01-17 00:00:00",7.9056
"3671","1990-01-18 00:00:00",4.9306
"3672","1990-01-19 00:00:00",6.5649
"3673","1990-01-20 00:00:00",5.4414
"3674","1990-01-21 00:00:00",6.617
"3675","1990-01-22 00:00:00",8.1042
"3676","1990-01-23 00:00:00",10.565
"3677","1990-01-24 00:00:00",5.9112
"3678","1990-01-25 00:00:00",5.5919
"3679","1990-01-26 00:00:00",7.3978
"3680","1990-01-27 00:00:00",2.2484
"3681","1990-01-28 00:00:00",5.5058
"3682","1990-01-29 00:00:00",8.2815
"3683","1990-01-30 00:00:00",7.3467
"3684","1990-01-31 00:00:00",4.1305
"3685","1990-02-01 00:00:00",3.7615
"3686","1990-02-02 00:00:00",4.1677
"3687","1990-02-03 00:00:00",3.4917
"3688","1990-02-04 00:00:00",3.938
"3689","1990-02-05 00:00:00",4.2051
"3690","1990-02-06 00:00:00",3.8496
"3691","1990-02-07 00:00:00",3.7835
"3692","1990-02-08 00:00:00",3.6356
"3693","1990-02-09 00:00:00",3.3411
"3694","1990-02-10 00:00:00",4.0752
"3695","1990-02-11 00:00:00",4.9149
"3696","1990-02-12 00:00:00",5.7433
"3697","1990-02-13 00:00:00",7.0494
"3698","1990-02-14 00:00:00",5.6754
"3699","1990-02-15 00:00:00",7.8731
"3700","1990-02-16 00:00:00",2.9703
"3701","1990-02-17 00:00:00",5.0948
"3702","1990-02-18 00:00:00",4.4495
"3703","1990-02-19 00:00:00",6.4345
"3704","1990-02-20 00:00:00",8.0735
"3705","1990-02-21 00:00:00",6.8061
"3706","1990-02-22 00:00:00",6.259
"3707","1990-02-23 00:00:00",5.5501
"3708","1990-02-24 00:00:00",5.9017
"3709","1990-02-25 00:00:00",5.0289
"3710","1990-02-26 00:00:00",4.1645
"3711","1990-02-27 00:00:00",3.252
"3712","1990-02-28 00:00:00",4.3871
"3713","1990-03-01 00:00:00",4.4235
"3714","1990-03-02 00:00:00",5.2509
"3715","1990-03-03 00:00:00",5.9313
"3716","1990-03-04 00:00:00",6.3741
"3717","1990-03-05 00:00:00",6.6566
"3718","1990-03-06 00:00:00",4.61
"3719","1990-03-07 00:00:00",5.7251
"3720","1990-03-08 00:00:00",7.2264
"3721","1990-03-09 00:00:00",4.9551
"3722","1990-03-10 00:00:00",4.0454
"3723","1990-03-11 00:00:00",3.7611
"3724","1990-03-12 00:00:00",4.7219
"3725","1990-03-13 00:00:00",4.8165
"3726","1990-03-14 00:00:00",4.8065
"3727","1990-03-15 00:00:00",3.3643
"3728","1990-03-16 00:00:00",4.758
"3729","1990-03-17 00:00:00",5.2697
"3730","1990-03-18 00:00:00",4.2038
"3731","1990-03-19 00:00:00",4.3224
"3732","1990-03-20 00:00:00",4.7363
"3733","1990-03-21 00:00:00",6.2798
"3734","1990-03-22 00:00:00",6.5428
"3735","1990-03-23 00:00:00",5.5396
"3736","1990-03-24 00:00:00",6.4871
"3737","1990-03-25 00:00:00",7.234
"3738","1990-03-26 00:00:00",8.2282
"3739","1990-03-27 00:00:00",2.6778
"3740","1990-03-28 00:00:00",3.0968
"3741","1990-03-29 00:00:00",3.6875
"3742","1990-03-30 00:00:00",3.7623
"3743","1990-03-31 00:00:00",3.743
"3744","1990-04-01 00:00:00",3.5327
"3745","1990-04-02 00:00:00",3.4469
"3746","1990-04-03 00:00:00",4.2977
"3747","1990-04-04 00:00:00",5.3872
"3748","1990-04-05 00:00:00",5.2884
"3749","1990-04-06 00:00:00",3.6905
"3750","1990-04-07 00:00:00",3.5281
"3751","1990-04-08 00:00:00",3.4908
"3752","1990-04-09 00:00:00",3.0715
"3753","1990-04-10 00:00:00",3.0001
"3754","1990-04-11 00:00:00",3.6669
"3755","1990-04-12 00:00:00",5.4161
"3756","1990-04-13 00:00:00",1.1147
"3757","1990-04-14 00:00:00",2.6038
"3758","1990-04-15 00:00:00",2.4883
"3759","1990-04-16 00:00:00",2.9141
"3760","1990-04-17 00:00:00",2.5717
"3761","1990-04-18 00:00:00",2.6153
"3762","1990-04-19 00:00:00",2.3587
"3763","1990-04-20 00:00:00",0.7865
"3764","1990-04-21 00:00:00",0.97352
"3765","1990-04-22 00:00:00",2.2462
"3766","1990-04-23 00:00:00",2.9639
"3767","1990-04-24 00:00:00",2.2714
"3768","1990-04-25 00:00:00",2.4934
"3769","1990-04-26 00:00:00",2.7302
"3770","1990-04-27 00:00:00",2.9531
"3771","1990-04-28 00:00:00",2.9239
"3772","1990-04-29 00:00:00",2.0123
"3773","1990-04-30 00:00:00",3.4799
"3774","1990-05-01 00:00:00",3.7751
"3775","1990-05-02 00:00:00",2.6248
"3776","1990-05-03 00:00:00",4.183
"3777","1990-05-04 00:00:00",4.9189
"3778","1990-05-05 00:00:00",2.1351
"3779","1990-05-06 00:00:00",2.0479
"3780","1990-05-07 00:00:00",2.4115
"3781","1990-05-08 00:00:00",3.2296
"3782","1990-05-09 00:00:00",3.3535
"3783","1990-05-10 00:00:00",2.1112
"3784","1990-05-11 00:00:00",2.2281
"3785","1990-05-12 00:00:00",1.9989
"3786","1990-05-13 00:00:00",2.1168
"3787","1990-05-14 00:00:00",2.1434
"3788","1990-05-15 00:00:00",2.9156
"3789","1990-05-16 00:00:00",1.4319
"3790","1990-05-17 00:00:00",1.6034
"3791","1990-05-18 00:00:00",1.2706
"3792","1990-05-19 00:00:00",1.4278
"3793","1990-05-20 00:00:00",1.6725
"3794","1990-05-21 00:00:00",1.8456
"3795","1990-05-22 00:00:00",1.5522
"3796","1990-05-23 00:00:00",1.441
"3797","1990-05-24 00:00:00",1.322
"3798","1990-05-25 00:00:00",1.2672
"3799","1990-05-26 00:00:00",1.2223
"3800","1990-05-27 00:00:00",1.5326
"3801","1990-05-28 00:00:00",1.7632
"3802","1990-05-29 00:00:00",1.9067
"3803","1990-05-30 00:00:00",1.4303
"3804","1990-05-31 00:00:00",1.0986
"3805","1990-06-01 00:00:00",1.7119
"3806","1990-06-02 00:00:00",0.87721
"3807","1990-06-03 00:00:00",1.0389
"3808","1990-06-04 00:00:00",1.3045
"3809","1990-06-05 00:00:00",1.2766
"3810","1990-06-06 00:00:00",1.535
"3811","1990-06-07 00:00:00",1.0963
"3812","1990-06-08 00:00:00",1.8167
"3813","1990-06-09 00:00:00",1.2834
"3814","1990-06-10 00:00:00",1.6348
"3815","1990-06-11 00:00:00",1.6564
"3816","1990-06-12 00:00:00",0.28152
"3817","1990-06-13 00:00:00",0.83386
"3818","1990-06-14 00:00:00",1.7044
"3819","1990-06-15 00:00:00",1.2375
"3820","1990-06-16 00:00:00",0.32207
"3821","1990-06-17 00:00:00",1.2513
"3822","1990-06-18 00:00:00",0.91864
"3823","1990-06-19 00:00:00",0.88956
"3824","1990-06-20 00:00:00",1.1499
"3825","1990-06-21 00:00:00",0.89904
"3826","1990-06-22 00:00:00",1.0181
"3827","1990-06-23 00:00:00",1.6356
"3828","1990-06-24 00:00:00",0.46384
"3829","1990-06-25 00:00:00",1.0492
"3830","1990-06-26 00:00:00",0.98398
"3831","1990-06-27 00:00:00",0.70108
"3832","1990-06-28 00:00:00",1.3992
"3833","1990-06-29 00:00:00",0.8387
"3834","1990-06-30 00:00:00",1.8457
"3835","1990-07-01 00:00:00",0.75145
"3836","1990-07-02 00:00:00",1.066
"3837","1990-07-03 00:00:00",0.95981
"3838","1990-07-04 00:00:00",0.81263
"3839","1990-07-05 00:00:00",1.1549
"3840","1990-07-06 00:00:00",1.2501
"3841","1990-07-07 00:00:00",0.83714
"3842","1990-07-08 00:00:00",0.66551
"3843","1990-07-09 00:00:00",1.3
"3844","1990-07-10 00:00:00",1.6668
"3845","1990-07-11 00:00:00",0.6042
"3846","1990-07-12 00:00:00",0.73756
"3847","1990-07-13 00:00:00",1.326
"3848","1990-07-14 00:00:00",1.1251
"3849","1990-07-15 00:00:00",0.85815
"3850","1990-07-16 00:00:00",1.7622
"3851","1990-07-17 00:00:00",1.7317
"3852","1990-07-18 00:00:00",1.668
"3853","1990-07-19 00:00:00",0.94841
"3854","1990-07-20 00:00:00",1.4001
"3855","1990-07-21 00:00:00",1.131
"3856","1990-07-22 00:00:00",1.6741
"3857","1990-07-23 00:00:00",2.5399
"3858","1990-07-24 00:00:00",1.2158
"3859","1990-07-25 00:00:00",0.87692
"3860","1990-07-26 00:00:00",1.2931
"3861","1990-07-27 00:00:00",1.0562
"3862","1990-07-28 00:00:00",1.0906
"3863","1990-07-29 00:00:00",0.83649
"3864","1990-07-30 00:00:00",1.3711
"3865","1990-07-31 00:00:00",1.0944
"3866","1990-08-01 00:00:00",1.137
"3867","1990-08-02 00:00:00",1.2199
"3868","1990-08-03 00:00:00",0.41104
"3869","1990-08-04 00:00:00",1.2778
"3870","1990-08-05 00:00:00",0.97012
"3871","1990-08-06 00:00:00",1.5253
"3872","1990-08-07 00:00:00",1.1228
"3873","1990-08-08 00:00:00",0.99017
"3874","1990-08-09 00:00:00",0.95945
"3875","1990-08-10 00:00:00",1.5333
"3876","1990-08-11 00:00:00",1.1664
"3877","1990-08-12 00:00:00",1.5345
"3878","1990-08-13 00:00:00",1.286
"3879","1990-08-14 00:00:00",0.65924
"3880","1990-08-15 00:00:00",1.2418
"3881","1990-08-16 00:00:00",1.4421
"3882","1990-08-17 00:00:00",1.3411
"3883","1990-08-18 00:00:00",2.184
"3884","1990-08-19 00:00:00",2.1785
"3885","1990-08-20 00:00:00",1.4571
"3886","1990-08-21 00:00:00",1.1195
"3887","1990-08-22 00:00:00",1.7029
"3888","1990-08-23 00:00:00",1.4452
"3889","1990-08-24 00:00:00",1.3757
"3890","1990-08-25 00:00:00",1.8123
"3891","1990-08-26 00:00:00",2.2963
"3892","1990-08-27 00:00:00",2.8748
"3893","1990-08-28 00:00:00",0.7113
"3894","1990-08-29 00:00:00",1.5737
"3895","1990-08-30 00:00:00",1.2354
"3896","1990-08-31 00:00:00",1.5238
"3897","1990-09-01 00:00:00",1.8827
"3898","1990-09-02 00:00:00",2.0054
"3899","1990-09-03 00:00:00",1.9095
"3900","1990-09-04 00:00:00",1.5225
"3901","1990-09-05 00:00:00",1.6333
"3902","1990-09-06 00:00:00",1.6352
"3903","1990-09-07 00:00:00",2.4053
"3904","1990-09-08 00:00:00",3.7131
"3905","1990-09-09 00:00:00",4.4779
"3906","1990-09-10 00:00:00",3.8066
"3907","1990-09-11 00:00:00",1.3156
"3908","1990-09-12 00:00:00",1.7669
"3909","1990-09-13 00:00:00",2.2867
"3910","1990-09-14 00:00:00",1.8933
"3911","1990-09-15 00:00:00",1.8214
"3912","1990-09-16 00:00:00",2.8053
"3913","1990-09-17 00:00:00",3.694
"3914","1990-09-18 00:00:00",4.9757
"3915","1990-09-19 00:00:00",4.5945
"3916","1990-09-20 00:00:00",3.6918
"3917","1990-09-21 00:00:00",2.8389
"3918","1990-09-22 00:00:00",3.6208
"3919","1990-09-23 00:00:00",4.4787
"3920","1990-09-24 00:00:00",4.9303
"3921","1990-09-25 00:00:00",1.8779
"3922","1990-09-26 00:00:00",3.1256
"3923","1990-09-27 00:00:00",3.2104
"3924","1990-09-28 00:00:00",2.9456
"3925","1990-09-29 00:00:00",3.5999
"3926","1990-09-30 00:00:00",4.3794
"3927","1990-10-01 00:00:00",4.4241
