datetime,Ten_Meter_Uwind_vector_meterPerSecond,Ten_Meter_Vwind_vector_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Precipitation_meterPerSecond,Dewpoint_Temperature_celsius,Cloud_Cover_decimalFraction,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Longwave_Radiation_Downwelling_wattPerMeterSquared,Shortwave_Radiation_Downwelling_wattPerMeterSquared
1988-01-23 00:00:00,4.7684,3.3236,98835,15.295,4.30717592592593e-08,9.5572,0.5483,5.8225,218.9,334.42
1988-01-24 00:00:00,0.85499,4.1616,99583,15.523,8.67719907407407e-09,8.4427,0.61601,4.2499,239.62,337.1
1988-01-25 00:00:00,-1.6438,1.6723,99809,15.932,0,8.834,0.19706,2.3475,322.06,311.11
1988-01-26 00:00:00,-0.69317,0.55642,99534,19.976,0,10.083,0.10556,0.89169,367.15,314.87
1988-01-27 00:00:00,-1.3633,-0.96424,99095,25.867,0,8.8671,0,1.6878,363.37,335.86
1988-01-28 00:00:00,-0.20861,-1.9141,98765,30.162,0,7.4657,0.39698,2.0079,362.75,358.57
1988-01-29 00:00:00,0.57666,0.062663,98789,27.202,6.12048611111111e-09,10.699,0.88202,0.76787,236.38,387.94
1988-01-30 00:00:00,-1.8584,5.7346,99305,17.984,1.93310185185185e-09,12.008,0.73808,6.0295,212.6,358.49
1988-01-31 00:00:00,-3.3508,4.7387,99673,15.554,0,7.5976,0.58086,5.806,343.06,300.15
1988-02-01 00:00:00,-3.166,4.2169,99934,14.437,0,7.8548,0.58577,5.2755,200.61,309.78
1988-02-02 00:00:00,-2.3287,3.4172,99832,16.365,0,8.5847,0.015911,4.1368,365.63,291.23
1988-02-03 00:00:00,-2.1491,1.9491,99649,16.978,0,9.4586,0.09346,2.9028,364.31,293.55
1988-02-04 00:00:00,0.1291,-0.76493,98774,23.554,1.58391203703704e-08,8.011,0.75917,0.85187,332.81,345.33
1988-02-05 00:00:00,3.2632,0.75491,98283,16.765,1.66400462962963e-07,12.533,0.76046,3.3745,118.4,362.4
1988-02-06 00:00:00,3.4396,3.26,98753,14.04,1.86608796296296e-08,7.8258,0.6955,4.7424,224.59,334.36
1988-02-07 00:00:00,1.33,3.2876,98863,15.107,1.19976851851852e-08,10.99,0.49653,3.5508,244.26,336.25
1988-02-08 00:00:00,-1.4297,2.8589,99335,15.347,9.90324074074074e-11,10.475,0.37686,3.1976,235.59,322.91
1988-02-09 00:00:00,-1.0007,0.65482,99098,17.454,0,10.523,4.5242e-05,1.2009,346.22,308.81
1988-02-10 00:00:00,2.649,0.20836,98551,21.235,7.89583333333333e-10,12.645,0.13613,2.6746,336.48,337.65
1988-02-11 00:00:00,1.201,3.1195,98510,17.716,4.17384259259259e-09,12.55,0.55906,3.3487,262.91,342.27
1988-02-12 00:00:00,-1.4295,7.2416,98969,17.004,1.02920138888889e-09,12.109,0.58336,7.3837,308.36,337.99
1988-02-13 00:00:00,-2.4057,5.5529,99238,17.003,6.68888888888889e-11,12.141,0.21886,6.0537,298.79,323.78
1988-02-14 00:00:00,-2.0872,3.3687,99257,18.155,0,12.288,0.0017445,3.9656,337.48,314.83
1988-02-15 00:00:00,-1.5488,2.0486,99273,19.197,0,11.424,0.00057706,2.576,335.11,319.25
1988-02-16 00:00:00,-1.1096,1.0986,99304,21.569,0,11.968,0.0044683,1.5936,334.35,331.94
1988-02-17 00:00:00,0.76466,1.1435,99198,21.481,4.30405092592593e-11,11.394,0.17419,1.4335,325.29,337.91
1988-02-18 00:00:00,1.0366,4.1412,99477,16.826,1.97083333333333e-11,9.9743,0.25467,4.2695,291.78,332.72
1988-02-19 00:00:00,-0.20397,3.8757,99763,16.249,7.48819444444444e-11,10.419,0.568,3.8815,216.66,347.54
1988-02-20 00:00:00,-0.30285,2.7742,99744,16.68,5.86273148148148e-11,10.878,0.22618,2.7916,284.28,332.54
1988-02-21 00:00:00,-0.38735,1.0199,99478,17.064,0,11.724,0.040577,1.1054,307.18,315.89
1988-02-22 00:00:00,-0.030282,0.86442,99217,18.215,4.4462962962963e-12,11.583,0.10687,0.90173,322.82,314.14
1988-02-23 00:00:00,-0.8136,0.63608,98967,19.684,0,11.292,0.0005507,1.0365,324.81,314.14
1988-02-24 00:00:00,-2.3954,0.53488,99008,23.144,0,10.84,0.47134,2.4618,320.64,330.33
1988-02-25 00:00:00,-1.9613,-2.5542,98776,27.897,0,7.1066,0.004411,3.2304,319.62,344.46
1988-02-26 00:00:00,1.806,2.2583,98644,21.71,1.24733796296296e-09,12.66,0.43763,2.9192,300.26,360.35
1988-02-27 00:00:00,0.037413,4.9576,98983,16.314,6.77800925925926e-10,10.47,0.88066,4.9589,188.54,367.81
1988-02-28 00:00:00,-1.6529,4.202,99252,16.397,2.63043981481481e-11,11.572,0.37144,4.5167,243.82,329.74
1988-02-29 00:00:00,-1.8696,2.7734,99126,17.496,0,12.423,0.30341,3.3463,291.93,325.24
1988-03-01 00:00:00,-1.7478,-0.12041,98832,21.436,0,13.06,0,1.7712,303.96,335
1988-03-02 00:00:00,2.3357,-1.5293,98447,26.036,3.46666666666667e-10,11.341,0.13473,2.793,292.41,363.41
1988-03-03 00:00:00,-0.29051,5.4546,99565,16.369,2.73252314814815e-09,9.5609,0.68573,5.4631,228.25,356.09
1988-03-04 00:00:00,-3.0034,4.8073,100090,15.337,0,8.2898,0.076605,5.6698,285.08,298.79
1988-03-05 00:00:00,-2.4222,3.965,99981,16.365,0,11,0.15462,4.6486,297.2,306.45
1988-03-06 00:00:00,-1.8008,2.592,99797,16.792,0,11.291,0.010228,3.1604,292.15,310.04
1988-03-07 00:00:00,-0.65993,0.31612,99310,21.531,0,10.509,0.46723,0.78076,289.88,335.94
1988-03-08 00:00:00,-0.18484,2.1007,99147,19.89,0,12.148,0.46171,2.1207,271.9,338.56
1988-03-09 00:00:00,-0.10992,1.0978,99049,17.995,6.03206018518519e-11,11.489,0.50835,1.1164,272.5,330.29
1988-03-10 00:00:00,2.5924,3.0407,98963,17.002,2.50775462962963e-08,11.391,0.73097,4.0039,218.32,355.15
1988-03-11 00:00:00,1.9776,4.8496,99902,13.503,2.54537037037037e-09,5.2996,0.47306,5.2393,234.21,319.66
1988-03-12 00:00:00,3.5522,3.0689,100020,14.927,1.64178240740741e-08,10.59,0.82323,4.7008,130.55,358.65
1988-03-13 00:00:00,1.0848,3.6787,100030,14.532,3.07766203703704e-09,9.8926,0.70849,3.8399,146.5,350.58
1988-03-14 00:00:00,-1.5382,3.3413,100180,14.529,6.46574074074074e-12,8.2267,0.5427,3.6787,187.18,324.69
1988-03-15 00:00:00,-2.4234,3.1508,100220,14.676,0,9.2025,0.1681,3.9758,247.98,304.99
1988-03-16 00:00:00,-2.3602,2.6107,100080,15.355,0,10.163,0.06968,3.5209,273.27,302.18
1988-03-17 00:00:00,-2.0349,1.0611,99866,17.831,0,10.935,0.0019428,2.3075,270.06,313.25
1988-03-18 00:00:00,-2.2975,-0.048919,99753,22.079,0,9.6782,0.0039142,2.315,267.17,331.1
1988-03-19 00:00:00,-1.6621,-1.098,99823,24.44,0,8.2207,0.10086,2.0166,247.05,341.66
1988-03-20 00:00:00,-0.72711,-0.20259,99790,24.612,0,7.0444,0.70097,0.81456,250.88,349.59
1988-03-21 00:00:00,-0.85427,1.6144,99834,22.692,4.24097222222222e-11,9.3453,0.67525,1.8415,221.41,345.11
1988-03-22 00:00:00,-1.1904,1.794,99661,20.939,0,11.48,0.37724,2.1631,245.9,333.26
1988-03-23 00:00:00,-2.5275,-0.066577,99549,23.106,7.91851851851852e-10,9.1477,0.12532,2.5505,243.99,338.13
1988-03-24 00:00:00,-2.5593,0.68519,99647,22.874,0,9.1842,0.080696,2.6537,245.53,334.78
1988-03-25 00:00:00,-2.8407,-1.2891,99385,23.977,1.6130787037037e-09,9.1767,0.77702,3.1219,244.98,347.92
1988-03-26 00:00:00,-2.3367,-2.0507,99095,24.613,6.75740740740741e-09,11.335,0.96458,3.1179,186.66,371.15
1988-03-27 00:00:00,-1.0719,0.18317,98970,23.841,2.08136574074074e-08,12.229,0.9811,1.1623,194.93,380.97
1988-03-28 00:00:00,-2.1723,-2.7532,98722,21.448,4.98449074074074e-08,13.678,0.72584,3.5128,129.41,371.31
1988-03-29 00:00:00,-0.10774,-3.1368,98334,19.486,1.82152777777778e-07,17.001,0.91813,3.1472,138.36,387.51
1988-03-30 00:00:00,0.0070263,0.90656,98238,18.375,5.68819444444444e-09,15.603,0.75358,0.94934,193,358.63
1988-03-31 00:00:00,-3.3846,4.0831,98546,17.788,1.71261574074074e-08,14.646,0.38686,5.3084,164.62,358.45
1988-04-01 00:00:00,-2.1999,3.441,98997,15.854,5.91851851851852e-12,12.144,0.18863,4.0874,228.43,317.87
1988-04-02 00:00:00,-2.427,3.8179,99201,14.448,4.79884259259259e-13,10.497,0.1037,4.527,224.6,297.85
1988-04-03 00:00:00,-1.7264,3.9162,99373,15.254,4.10590277777778e-11,10.258,0.23021,4.281,230.82,304.31
1988-04-04 00:00:00,-1.6471,2.9549,99729,14.16,2.22314814814815e-12,10.215,0.15631,3.3836,212.63,301.87
1988-04-05 00:00:00,-1.9091,2.6569,99732,15.31,0,11.03,0.12235,3.2728,224.72,299.63
1988-04-06 00:00:00,-1.5452,2.0983,99333,14.578,3.521875e-13,10.612,0.17055,2.611,216.67,305.27
1988-04-07 00:00:00,-0.54282,3.9363,99077,15.789,2.08449074074074e-09,11.857,0.33648,3.9743,209.79,321.28
1988-04-08 00:00:00,-2.591,4.7051,99691,13.568,8.79537037037037e-09,7.874,0.32564,5.374,153.8,305.87
1988-04-09 00:00:00,-3.0282,0.73154,99997,13.622,0,4.3162,0.0048282,3.1155,217.93,278.73
1988-04-10 00:00:00,-2.3808,-2.5084,100030,15.601,0,3.3706,0.25926,3.4641,214.88,287.13
1988-04-11 00:00:00,-0.96676,-2.7502,99821,16.368,0,5.9299,0.67646,2.9236,143.1,316.57
1988-04-12 00:00:00,1.968,-0.74743,99479,18.104,3.23553240740741e-10,10.905,0.46262,2.1074,176.34,343.37
1988-04-13 00:00:00,0.59279,-0.151,99543,16.206,5.35810185185185e-09,13.075,0.45074,0.62992,141.43,342.53
1988-04-14 00:00:00,1.8222,-0.097035,99547,17.389,8.07546296296296e-10,13.14,0.086507,1.8932,185.61,333.26
1988-04-15 00:00:00,-2.1758,4.109,100360,12.911,4.98599537037037e-09,7.0642,0.53118,4.6509,87.235,328.87
1988-04-16 00:00:00,-3.3471,3.4888,100620,12.205,3.93900462962963e-12,5.3363,0.17569,4.8357,170.1,299.81
1988-04-17 00:00:00,-1.9673,0.94491,100200,13.215,0,8.2522,0.18264,2.1905,193.65,304.39
1988-04-18 00:00:00,-0.96622,-0.87328,99838,17.78,7.08472222222222e-09,10.165,0.76863,1.3339,164.37,342.4
1988-04-19 00:00:00,-1.4793,-0.23566,99841,18.263,5.05659722222222e-08,13.831,0.42033,1.5367,149.31,344.07
1988-04-20 00:00:00,-1.6868,0.0023398,99723,17.132,4.21018518518519e-08,13.363,0.13845,1.6891,170.22,330.52
1988-04-21 00:00:00,-1.2974,-2.0139,99248,18.902,3.83101851851852e-09,11.205,0.25502,2.3969,182.25,327.83
1988-04-22 00:00:00,4.6167,-1.186,99349,15.129,2.47893518518519e-08,10.177,0.4487,4.7752,91.913,325.69
1988-04-23 00:00:00,2.21,-0.64928,99646,13.688,1.71157407407407e-11,9.12,0.085599,2.31,174.29,301.17
1988-04-24 00:00:00,-0.10218,-3.8603,99338,18.125,6.8587962962963e-11,6.3682,0.76301,3.8817,181.84,317.47
1988-04-25 00:00:00,2.5301,-0.68945,99419,17.141,2.31215277777778e-08,12.82,0.75053,2.6371,152.23,341.73
1988-04-26 00:00:00,-0.99363,3.8227,100070,12.201,1.18472222222222e-08,8.6994,0.31305,3.951,115.59,306.98
1988-04-27 00:00:00,-2.3994,3.6403,100040,12.772,0,7.7451,0.67662,4.3631,172.8,298.32
1988-04-28 00:00:00,-1.4743,1.6558,99769,14.614,0,11.258,0.77928,2.2187,159.45,312.08
1988-04-29 00:00:00,-0.082597,0.756,99451,15.174,3.24953703703704e-11,12.308,0.30923,0.76257,159.76,333.64
1988-04-30 00:00:00,-0.84592,0.78434,99390,15.991,2.74375e-11,13.14,0.13177,1.1557,154.82,340.89
1988-05-01 00:00:00,-1.1238,0.24814,99478,17.971,5.11469907407407e-09,14.005,0.32659,1.1698,146.8,352.09
1988-05-02 00:00:00,-1.8131,0.55095,99394,17.961,6.11006944444444e-10,13.468,0.31274,1.9018,128.92,346.45
1988-05-03 00:00:00,-2.388,-1.5421,98945,19.785,3.75601851851852e-09,13.567,0.78135,2.849,140.2,351.43
1988-05-04 00:00:00,-0.29343,-3.363,98780,20.53,3.16793981481482e-08,14.963,0.69813,3.3832,128.41,371.94
1988-05-05 00:00:00,2.2215,-3.1248,98679,17.966,2.17465277777778e-08,14.385,0.30263,3.8449,118.07,347.9
1988-05-06 00:00:00,3.7397,-1.5009,99013,16.024,1.93715277777778e-08,13.395,0.40567,4.0313,132.11,330.81
1988-05-07 00:00:00,2.5985,0.9353,99457,13.833,1.21018518518519e-08,11.307,0.35615,2.7813,107.94,321.16
1988-05-08 00:00:00,0.6582,0.92839,99580,13.941,1.44652777777778e-08,11.655,0.97503,1.1431,86.959,352.82
1988-05-09 00:00:00,0.67057,2.8733,99950,13.495,7.27291666666667e-09,9.6067,0.50834,2.9526,109.57,329.1
1988-05-10 00:00:00,-0.13663,2.6607,100580,11.893,3.44189814814815e-10,6.8073,0.60291,2.6651,81.796,324.16
1988-05-11 00:00:00,-1.9861,1.0938,100720,11.682,1.48344907407407e-11,7.1894,0.38089,2.2682,98.254,314.23
1988-05-12 00:00:00,-2.3509,-2.8703,100150,12.851,0,5.9754,0.91722,3.7129,145.1,287.3
1988-05-13 00:00:00,-1.4024,-3.9405,99548,16.288,0,7.4868,0.95404,4.188,131.01,315.45
1988-05-14 00:00:00,0.3723,-4.6208,99089,16.291,7.54710648148148e-08,11.462,0.96951,4.6475,56.456,367.27
1988-05-15 00:00:00,0.94173,-2.828,98418,16.108,8.18854166666667e-08,14.497,0.82976,3.0007,56.259,362.97
1988-05-16 00:00:00,0.92743,-2.2214,98160,14.741,1.40185185185185e-08,11.772,0.22418,2.4343,126.31,320.47
1988-05-17 00:00:00,2.1971,-1.6516,98097,13.366,2.41886574074074e-08,11.421,0.56102,2.75,94.863,322.19
1988-05-18 00:00:00,3.9684,-3.1029,98065,13.878,7.71898148148148e-08,11.927,0.8962,5.041,98.175,331.21
1988-05-19 00:00:00,3.2552,-2.8392,97765,12.845,1.58657407407407e-07,11.536,0.81906,4.323,91.619,327.99
1988-05-20 00:00:00,0.70557,1.5338,98317,11.5,4.52407407407407e-08,10.128,0.53865,1.698,97.74,314.15
1988-05-21 00:00:00,-0.41432,-2.0483,98598,12.418,2.66597222222222e-08,9.205,0.98728,2.0962,105.01,330.36
1988-05-22 00:00:00,2.8497,-6.397,97425,12.929,2.49884259259259e-07,11.236,0.87111,7.004,28.571,347.15
1988-05-23 00:00:00,8.0759,-0.87982,97628,13.086,2.16736111111111e-07,11.502,0.84018,8.1309,80.569,337.96
1988-05-24 00:00:00,0.0034707,1.7854,99216,11.541,5.79409722222222e-09,9.4471,0.51981,1.787,104.69,317.01
1988-05-25 00:00:00,0.14779,-1.4554,99482,11.291,5.7556712962963e-10,8.8709,0.42145,1.4802,110.58,314.77
1988-05-26 00:00:00,2.3646,-3.0483,99091,12.301,1.11765046296296e-08,10.348,0.55879,3.8623,80.468,322.27
1988-05-27 00:00:00,6.1469,-0.42186,99098,13.258,3.43078703703704e-08,10.852,0.5103,6.1646,88.55,324.9
1988-05-28 00:00:00,2.1237,1.8798,99970,11.466,3.35752314814815e-11,7.4646,0.32742,2.8466,104.86,308.54
1988-05-29 00:00:00,-0.95429,-1.3797,100250,10.97,0,6.7688,0.30449,1.6799,97.931,305.71
1988-05-30 00:00:00,-1.462,-3.221,100120,12.188,0,7.1403,0.56248,3.545,131.04,294.21
1988-05-31 00:00:00,-1.2312,-3.3864,100040,12.044,0,7.6402,0.21819,3.6146,123.23,285.28
1988-06-01 00:00:00,-1.1009,-4.2269,99962,13.517,0,7.7001,0.66386,4.3815,128.33,285.3
1988-06-02 00:00:00,-1.7209,-5.9212,99617,16.273,0,9.3629,0.35652,6.1746,126.05,300.72
1988-06-03 00:00:00,0.10347,-3.37,99242,16.545,5.29780092592593e-08,11.273,0.90899,3.3859,109.91,347.87
1988-06-04 00:00:00,1.8384,-2.2503,98484,10.764,1.78761574074074e-07,9.7546,0.86776,2.9078,17.241,334.05
1988-06-05 00:00:00,7.3245,-2.799,97868,10.332,1.89675925925926e-07,9.1603,0.77596,7.8451,92.839,311.25
1988-06-06 00:00:00,6.4224,0.040155,98777,11.354,6.74652777777778e-08,9.3867,0.47999,6.4292,93.192,300.66
1988-06-07 00:00:00,0.72239,-0.72537,99396,10.277,7.79918981481481e-09,8.108,0.46523,1.0492,103.96,296.06
1988-06-08 00:00:00,-1.6786,-3.2721,98708,11.473,1.35717592592593e-07,7.6845,0.73045,3.6841,111.91,317.01
1988-06-09 00:00:00,3.7027,0.25411,98500,12.633,1.56180555555556e-08,11.094,0.41511,3.7245,77.067,315.5
1988-06-10 00:00:00,2.5371,-0.149,99236,11.472,6.73611111111111e-10,6.4635,0.78074,2.543,89.16,318.72
1988-06-11 00:00:00,1.3561,-3.8646,99456,13.417,0,9.0428,0.70021,4.1259,93.667,319.54
1988-06-12 00:00:00,2.1151,-5.3701,99258,14.566,2.56365740740741e-10,9.8006,0.3629,5.8024,106.4,306.84
1988-06-13 00:00:00,1.5874,-2.0445,98927,12.286,1.05556712962963e-07,10.906,0.93722,2.602,48.426,344.23
1988-06-14 00:00:00,1.8384,1.2254,98722,11.291,1.41215277777778e-07,10.175,0.69338,2.2165,43.568,337.02
1988-06-15 00:00:00,-1.1783,1.8191,99495,9.9145,2.48819444444444e-10,7.5811,0.54765,2.169,104.48,299.71
1988-06-16 00:00:00,0.27094,-1.9506,99509,10.335,1.19189814814815e-10,7.6957,0.58439,1.987,84.77,299.57
1988-06-17 00:00:00,1.41,-3.7659,99153,12.933,4.55578703703704e-08,8.7493,0.57753,4.0533,112.12,320.57
1988-06-18 00:00:00,4.0374,-0.61302,99170,12.368,1.49479166666667e-08,9.9239,0.44528,4.0939,57.897,319.61
1988-06-19 00:00:00,0.62711,-3.3088,99525,11.402,5.64664351851852e-11,6.1979,0.74736,3.3811,109.07,291.55
1988-06-20 00:00:00,3.9762,-0.76688,99760,10.981,7.71342592592593e-08,8.6299,0.43837,4.0697,63.256,309.91
1988-06-21 00:00:00,2.1472,0.19506,100740,10.487,2.06851851851852e-09,6.8933,0.56349,2.1746,82.04,313.96
1988-06-22 00:00:00,0.14088,0.32823,100990,9.6489,4.60196759259259e-09,7.4517,0.4142,0.38118,88.473,303.73
1988-06-23 00:00:00,-1.6374,-0.71224,100920,9.2265,2.79699074074074e-11,6.0818,0.30156,1.7948,88.507,303.78
1988-06-24 00:00:00,-0.43065,-2.731,100680,9.0115,0,5.7024,0.043245,2.7835,117.49,268.59
1988-06-25 00:00:00,0.77732,-3.8295,100110,10.357,0,4.6976,0.50516,3.9335,115.35,265.45
1988-06-26 00:00:00,2.6372,-5.987,99360,12.552,1.10734953703704e-09,5.5869,0.76978,6.5627,102.46,296.22
1988-06-27 00:00:00,4.513,0.76253,99596,11.019,2.52037037037037e-08,8.0693,0.5832,4.5966,81.489,313.78
1988-06-28 00:00:00,0.62702,2.7642,100340,9.0166,8.81678240740741e-10,4.5648,0.40659,2.8492,86.085,298.77
1988-06-29 00:00:00,0.47603,1.6625,100600,10.063,2.82662037037037e-09,7.3108,0.603,1.7307,88.491,314.78
1988-06-30 00:00:00,-1.7756,1.0976,100640,9.603,5.73078703703704e-10,7.2642,0.4041,2.09,99.181,299.06
1988-07-01 00:00:00,-1.8618,1.0682,100590,8.465,8.41747685185185e-10,5.5538,0.48146,2.1473,100.46,295.8
1988-07-02 00:00:00,-3.1137,0.47023,100470,7.8329,2.64375e-10,3.7816,0.77063,3.1497,73.557,304.51
1988-07-03 00:00:00,-3.9533,1.0694,100210,10.236,3.87928240740741e-08,7.6676,0.96005,4.1003,99.959,320.49
1988-07-04 00:00:00,-4.0414,1.7098,100050,11.281,2.11296296296296e-09,8.5537,0.64632,4.3889,62.456,324.19
1988-07-05 00:00:00,-1.4408,2.2854,99514,10.763,0,8.195,0.15481,2.7067,113.21,300.76
1988-07-06 00:00:00,1.3508,1.5599,99132,12.247,2.61689814814815e-10,10.605,0.47267,2.0693,96.446,320.62
1988-07-07 00:00:00,2.8859,-1.733,98810,11.792,2.38738425925926e-09,9.9348,0.33742,3.3781,95.967,306.8
1988-07-08 00:00:00,4.291,-5.4841,98192,12.679,1.19467592592593e-07,8.9085,0.55119,6.9682,118.25,312.17
1988-07-09 00:00:00,4.7811,-3.2697,98592,10.034,6.18599537037037e-08,7.5922,0.70123,5.7931,103.25,301.8
1988-07-10 00:00:00,2.8305,0.35862,99861,10.805,5.76608796296296e-09,8.3977,0.39864,2.8614,95.583,310.34
1988-07-11 00:00:00,0.49924,-1.5177,100500,11.177,3.98518518518519e-09,9.3103,0.3833,1.6349,96.389,309.42
1988-07-12 00:00:00,-1.2336,-3.0193,100150,10.636,0,6.9729,0.31867,3.2707,110.28,285.23
1988-07-13 00:00:00,-1.3688,-5.6103,99125,12.71,3.109375e-10,7.1059,0.5832,5.7806,117.99,300.56
1988-07-14 00:00:00,3.9124,-2.8452,99149,11.834,1.51273148148148e-08,9.1272,0.4152,4.8381,72.919,309.16
1988-07-15 00:00:00,-0.41837,-3.281,99548,10.819,2.0181712962963e-10,7.1313,0.16181,3.3191,109.66,289.39
1988-07-16 00:00:00,3.8734,-1.5431,99424,10.654,7.7244212962963e-08,9.2664,0.51391,4.171,51.239,312.52
1988-07-17 00:00:00,0.47687,-2.5698,99747,10.357,7.0181712962963e-10,7.4827,0.27852,2.6318,102.83,295.33
1988-07-18 00:00:00,1.734,-4.9686,99012,12.361,3.59097222222222e-09,6.5611,0.55192,5.2732,132.49,288.41
1988-07-19 00:00:00,4.2842,-3.5295,98624,10.508,6.11574074074074e-08,8.3644,0.70959,5.5514,92.238,307.66
1988-07-20 00:00:00,6.4818,-4.4632,98399,10.708,7.30648148148148e-08,8.1121,0.51995,7.8703,105.45,305
1988-07-21 00:00:00,4.8383,2.1614,98414,10.508,1.51701388888889e-07,9.2399,0.7626,5.3257,83.722,314.07
1988-07-22 00:00:00,3.072,3.0761,99168,9.7213,2.44756944444444e-08,7.3759,0.32551,4.3613,113.65,296.67
1988-07-23 00:00:00,2.6968,-4.1837,99104,10.835,1.35694444444444e-09,5.3263,0.83977,5.0012,111.87,303.25
1988-07-24 00:00:00,4.8348,-8.0721,97847,14.499,2.75381944444444e-08,4.621,0.98609,9.4242,86.701,340.31
1988-07-25 00:00:00,7.898,0.26437,98530,10.735,9.65138888888889e-08,6.729,0.45893,7.9089,74.908,301.89
1988-07-26 00:00:00,3.4803,1.1099,100180,9.6858,1.74664351851852e-09,5.6304,0.3224,3.6608,112.81,288.88
1988-07-27 00:00:00,0.78848,-2.0866,100390,9.4102,1.665625e-11,6.3668,0.22902,2.2744,120.76,293.9
1988-07-28 00:00:00,1.5751,-3.1963,99888,9.4465,5.5505787037037e-11,5.1375,0.062253,3.5864,139.27,274.34
1988-07-29 00:00:00,2.1072,-0.30944,100200,9.2204,8.21689814814815e-09,6.6716,0.24389,2.1303,117.07,289.64
1988-07-30 00:00:00,2.4636,-1.1267,100400,9.9444,5.08310185185185e-09,7.9945,0.40453,2.7116,113.15,301.94
1988-07-31 00:00:00,1.511,-1.3439,100350,9.7345,9.11388888888889e-10,7.3822,0.30112,2.0398,127.04,297.24
1988-08-01 00:00:00,0.49347,-2.9606,99904,9.8922,0,5.556,0.29179,3.0327,134.81,278.29
1988-08-02 00:00:00,1.3376,-4.5469,99363,11.428,1.221875e-08,5.1869,0.6604,4.7585,128.59,294.23
1988-08-03 00:00:00,4.6617,-1.577,99421,10.577,2.20034722222222e-08,7.4272,0.60443,4.9247,101.9,313.68
1988-08-04 00:00:00,4.5675,-2.8272,99506,10.435,3.46099537037037e-08,6.426,0.64717,5.3729,101.88,315.5
1988-08-05 00:00:00,5.6633,2.3626,99664,8.2168,3.59953703703704e-08,3.5659,0.46921,6.1516,112.44,284.73
1988-08-06 00:00:00,4.278,1.5826,100190,10.311,1.20613425925926e-08,7.3676,0.49623,4.5699,104.84,303.74
1988-08-07 00:00:00,1.0745,3.6936,100450,9.654,6.828125e-09,5.0832,0.61634,3.8508,109.54,313.06
1988-08-08 00:00:00,0.043552,2.7175,100670,8.6661,5.98009259259259e-10,4.4429,0.71329,2.719,107.6,309.88
1988-08-09 00:00:00,-0.70943,0.74951,100740,7.93,6.49236111111111e-09,5.1388,0.56914,1.0376,102.97,303.93
1988-08-10 00:00:00,-1.1887,0.037984,100690,8.5685,2.22314814814815e-12,3.4958,0.46868,1.1931,136.61,296.9
1988-08-11 00:00:00,-1.5158,-0.66594,100640,8.7071,0,2.8943,0.38389,1.6607,103.11,297.13
1988-08-12 00:00:00,-2.0864,-3.6958,100130,10.09,0,2.2476,0.68805,4.2474,160.57,274.83
1988-08-13 00:00:00,-2.2714,-4.4048,99680,14.268,2.72766203703704e-09,6.1822,0.79269,4.9607,126.24,311.91
1988-08-14 00:00:00,-0.82544,-3.6537,99291,15.847,2.34907407407407e-08,7.1911,0.41131,3.7584,161.42,314.64
1988-08-15 00:00:00,-0.23689,-1.7122,98827,13.972,6.02858796296296e-08,10.028,0.13071,1.7517,146.84,303.59
1988-08-16 00:00:00,3.0197,-2.3284,98629,14.561,5.73055555555556e-10,9.3062,0.085969,3.8143,169.75,299.73
1988-08-17 00:00:00,5.6437,-3.2618,98358,11.86,6.97789351851852e-08,8.4044,0.64091,6.5198,146.9,308.7
1988-08-18 00:00:00,4.0188,-0.1545,98617,10.652,1.45023148148148e-08,8.6414,0.43305,4.025,134.4,298.75
1988-08-19 00:00:00,3.8556,-3.7873,98612,11.781,2.59421296296296e-08,8.0318,0.7092,5.407,122.63,319.06
1988-08-20 00:00:00,3.6438,-3.5462,98635,11.318,1.72349537037037e-08,8.6532,0.58441,5.0867,126.22,311.73
1988-08-21 00:00:00,4.2188,-0.16154,98815,9.6683,1.90810185185185e-08,6.6118,0.43676,4.2401,147.34,295.77
1988-08-22 00:00:00,0.58359,3.6409,99201,8.7965,1.39398148148148e-08,5.3001,0.36263,3.6897,149.13,287.88
1988-08-23 00:00:00,0.92675,1.076,99394,7.978,9.86145833333333e-09,5.3712,0.57041,1.4223,145.41,289.47
1988-08-24 00:00:00,1.1864,-1.9312,99520,8.403,5.03865740740741e-09,4.5435,0.24948,2.2918,148,282.62
1988-08-25 00:00:00,0.25377,-4.691,99308,12.851,0,3.2012,0.57842,4.7184,187.78,285.35
1988-08-26 00:00:00,4.3951,-3.1298,98824,10.852,1.0815625e-07,7.8111,0.7839,5.397,119.92,313.99
1988-08-27 00:00:00,4.0706,2.1538,99520,10.046,6.90694444444444e-08,7.3451,0.45496,4.6182,152.98,302.44
1988-08-28 00:00:00,1.4116,-0.20012,100050,9.9393,6.95648148148148e-09,7.2237,0.38888,1.438,124.66,305.12
1988-08-29 00:00:00,-1.2777,-4.0062,99687,13.915,0,5.8267,0.84888,4.2177,193.69,300.21
1988-08-30 00:00:00,-1.1072,-2.7691,99312,12.741,3.26666666666667e-08,7.1408,0.31081,2.9916,185.78,297.47
1988-08-31 00:00:00,-1.2722,-1.0993,99213,11.844,8.78333333333333e-08,8.8204,0.34224,1.6935,172.18,301.51
