Date,Pluie (mm),ETP (mm),Débit (m3/s),Débit (mm/j)
2010-10-19,0,3.1,0.027429977,0.074293
2010-10-20,0,4.4,0.022274884,0.060331
2010-10-21,0,5.2,0.018698727,0.050645
2010-10-22,0,4.4,0.01539919,0.041708
2010-10-23,3.6,2.9,0.013725579,0.037175
2010-10-24,0,3.6,0.014268866,0.038647
2010-10-25,0,4.3,0.012906481,0.034957
2010-10-26,0,3.7,0.01118125,0.030284
2010-10-27,0,3.8,0.009077083,0.024585
2010-10-28,0,4.4,0.008187037,0.022174
2010-10-29,0,3.3,0.009205093,0.024932
2010-10-30,5.8,1.5,0.015542708,0.042097
2010-10-31,3.2,2.8,0.023171644,0.062760
2010-11-01,10,3.5,0.030757523,0.083306
2010-11-02,0.6,2.9,0.021887384,0.059281
2010-11-03,1,1.9,0.016865394,0.045679
2010-11-04,0,3.3,0.014779282,0.040029
2010-11-05,0,4.2,0.01288831,0.034908
2010-11-06,0,4.4,0.010226505,0.027698
2010-11-07,0,3.1,0.008331944,0.022567
2010-11-08,0,4.2,0.006986574,0.018923
2010-11-09,0,5.4,0.005986111,0.016213
2010-11-10,0,4.3,0.005378588,0.014568
2010-11-11,0.2,4.4,0.005286227,0.014318
2010-11-12,0,2.7,0.00558912,0.015138
2010-11-13,1.4,1.1,0.005505324,0.014911
2010-11-14,2.2,3.5,0.006761574,0.018313
2010-11-15,0.2,2.9,0.00709838,0.019226
2010-11-16,0,3.3,0.005966782,0.016161
2010-11-17,0,4.5,0.005133218,0.013903
2010-11-18,0,2.6,0.005008102,0.013564
2010-11-19,0.8,4.7,0.004565162,0.012365
2010-11-20,0,5.7,0.003601736,0.009755
2010-11-21,0,5.6,0.003062847,0.008296
2010-11-22,0,6.8,0.002514815,0.006811
2010-11-23,0,7,0.001860532,0.005039
2010-11-24,0,3,0.001650463,0.004470
2010-11-25,5.2,2.3,0.001697685,0.004598
2010-11-26,0,4.7,0.002081713,0.005638
2010-11-27,1.2,2.2,0.003537384,0.009581
2010-11-28,5.1,2.8,0.003769097,0.010208
2010-11-29,2.1,3,0.003822338,0.010353
2010-11-30,0,3.3,0.004228704,0.011453
2010-12-01,0,2.2,0.004405324,0.011932
2010-12-02,6.4,3.9,0.006749769,0.018282
2010-12-03,16,6.2,0.040873611,0.110705
2010-12-04,0,6.8,0.015052894,0.040770
2010-12-05,0.1,4,0.006576736,0.017813
2010-12-06,2.7,4.6,0.005281829,0.014306
2010-12-07,12,3.7,0.024201157,0.065548
2010-12-08,40,3.4,0.313699537,0.849644
2010-12-09,0,3.8,0.092454051,0.250408
2010-12-10,1.8,2.8,0.051307176,0.138964
2010-12-11,1.4,2.7,0.036890625,0.099917
2010-12-12,4.3,3.6,0.031370949,0.084967
2010-12-13,0.3,4.4,0.023289236,0.063078
2010-12-14,0,5.6,0.013689815,0.037078
2010-12-15,1,4.6,0.009326042,0.025259
2010-12-16,0,4.5,0.006613889,0.017913
2010-12-17,0.7,3.2,0.00552581,0.014966
2010-12-18,4,3.6,0.005518056,0.014945
2010-12-19,15.4,3.4,0.022085185,0.059817
2010-12-20,3.1,2.5,0.049436574,0.133897
2010-12-21,1.4,3.6,0.02278206,0.061704
2010-12-22,0,5.2,0.01372338,0.037169
2010-12-23,0,5,0.008764815,0.023739
2010-12-24,0,6.4,0.005549421,0.015030
2010-12-25,0,4.8,0.004192361,0.011355
2010-12-26,0,3.3,0.003362731,0.009108
2010-12-27,0,4,0.002745486,0.007436
2010-12-28,0,5.9,0.002476968,0.006709
2010-12-29,0,6.4,0.002307755,0.006250
2010-12-30,0,7.7,0.001916204,0.005190
2010-12-31,0,7.8,0.001398958,0.003789
2011-01-01,0,4.5,0.001080671,0.002927
2011-01-02,0,4.7,0.001128356,0.003056
2011-01-03,0,5,0.001046644,0.002835
2011-01-04,0,4.9,0.000990394,0.002682
2011-01-05,0,4.8,0.000987847,0.002676
2011-01-06,0,5.6,0.000984838,0.002667
2011-01-07,0,7.1,0.000977894,0.002649
2011-01-08,0,2.7,0.001077778,0.002919
2011-01-09,1,5.4,0.000967361,0.002620
2011-01-10,0,5.6,0.00094294,0.002554
2011-01-11,0,1.7,0.00095081,0.002575
2011-01-12,0,3.4,0.00098125,0.002658
2011-01-13,2.4,1.3,0.001446644,0.003918
2011-01-14,13,4.9,0.001062963,0.002879
2011-01-15,0,6.7,0.000941319,0.002550
2011-01-16,0,5.2,0.00092662,0.002510
2011-01-17,0,3.6,0.000921875,0.002497
2011-01-18,0,5.5,0.000924074,0.002503
2011-01-19,0,5.6,0.000917824,0.002486
2011-01-20,0,7,0.000916667,0.002483
2011-01-21,0,4.8,0.00091794,0.002486
2011-01-22,0,5.6,0.000918403,0.002487
2011-01-23,0,6.2,0.000920718,0.002494
2011-01-24,0,3.9,0.000928125,0.002514
2011-01-25,0,5.7,0.000920602,0.002493
2011-01-26,1,4.9,0.000937616,0.002539
2011-01-27,0,5.2,0.000913657,0.002475
2011-01-28,0,5.8,0.001029861,0.002789
2011-01-29,0,7.6,0.001437269,0.003893
2011-01-30,0,8.4,0.00192963,0.005226
2011-01-31,0,8.3,0.001749537,0.004739
2011-02-01,0,7,0.001053241,0.002853
2011-02-02,0,6.3,0.000867824,0.002350
2011-02-03,0,4.1,0.000778009,0.002107
2011-02-04,0,5.2,0.000791782,0.002145
2011-02-05,0,2.1,0.000793171,0.002148
2011-02-06,0,4.6,0.000888773,0.002407
2011-02-07,0,5,0.000770255,0.002086
2011-02-08,0,4.8,0.000659375,0.001786
2011-02-09,0,5.5,0.00074838,0.002027
2011-02-10,0,5.5,0.000754745,0.002044
2011-02-11,2.2,2.1,0.00148206,0.004014
2011-02-12,1.6,2,0.000964236,0.002612
2011-02-13,0,4.3,0.000845602,0.002290
2011-02-14,0,3.6,0.000764236,0.002070
2011-02-15,0,5.5,0.00083125,0.002251
2011-02-16,8.4,5.3,0.000783912,0.002123
2011-02-17,0,3.2,0.000796065,0.002156
2011-02-18,2.2,1.2,0.009849653,0.026677
2011-02-19,54.2,3.1,0.022411574,0.060701
2011-02-20,0,2.8,0.026667708,0.072229
2011-02-21,0,3.3,0.009265509,0.025095
2011-02-22,0,4.2,0.004602778,0.012466
2011-02-23,0,4.8,0.002890394,0.007829
2011-02-24,0,5.7,0.00230706,0.006249
2011-02-25,0,4.8,0.001822801,0.004937
2011-02-26,0,5,0.001859144,0.005035
2011-02-27,0,4,0.001890394,0.005120
2011-02-28,0,2.6,0.001390394,0.003766
2011-03-01,0,3.1,0.001296644,0.003512
2011-03-02,0,4,0.001047569,0.002837
2011-03-03,0,3.3,0.000924306,0.002503
2011-03-04,0,3.6,0.000910301,0.002466
2011-03-05,0,4.1,0.00090706,0.002457
2011-03-06,0,5.8,0.000890162,0.002411
2011-03-07,0,5,0.000889468,0.002409
2011-03-08,14.4,1.5,0.001758102,0.004762
2011-03-09,24.4,1.9,0.001074306,0.002910
2011-03-10,0,1.9,0.006772917,0.018344
2011-03-11,0,3.7,0.005500347,0.014897
2011-03-12,0,4.2,0.002864931,0.007760
2011-03-13,0,2.9,0.001751273,0.004743
2011-03-14,0,3.6,0.001093981,0.002963
2011-03-15,0,3.6,0.000987269,0.002674
2011-03-16,0,3.3,0.000965394,0.002615
2011-03-17,0,2.6,0.000955671,0.002588
2011-03-18,0,2.3,0.000953009,0.002581
2011-03-19,0,3.8,0.000942245,0.002552
2011-03-20,0,2.2,0.000965972,0.002616
2011-03-21,12,1.2,0.001018171,0.002758
2011-03-22,3.2,1.8,0.001046644,0.002835
2011-03-23,8.6,1.2,0.00695,0.018824
2011-03-24,21.2,1.7,0.043252431,0.117148
2011-03-25,1.2,1.8,0.021027778,0.056953
2011-03-26,0,2.3,0.010703125,0.028989
2011-03-27,0,2.1,0.005839699,0.015817
2011-03-28,0,3,0.004256713,0.011529
2011-03-29,0,3.5,0.00326956,0.008855
2011-03-30,0,2.1,0.002671644,0.007236
2011-03-31,0,2.5,0.002219907,0.006013
2011-04-01,0,2.5,0.001881944,0.005097
2011-04-02,0,2.5,0.00163044,0.004416
2011-04-03,0,2.3,0.001415394,0.003834
2011-04-04,0,2.3,0.00150544,0.004077
2011-04-05,0,2.4,0.001391319,0.003768
2011-04-06,0,3.1,0.001416782,0.003837
2011-04-07,0,3.7,0.001278356,0.003462
2011-04-08,0,4.3,0.001067477,0.002891
2011-04-09,0.1,1.5,0.001258102,0.003408
2011-04-10,6.6,1.6,0.00145,0.003927
2011-04-11,5.7,1.3,0.003518056,0.009529
2011-04-12,2.2,1.5,0.005346065,0.014480
2011-04-13,0,1.7,0.005390509,0.014600
2011-04-14,1,2,0.004497106,0.012180
2011-04-15,0,2.4,0.003573611,0.009679
2011-04-16,0,1.9,0.002692361,0.007292
2011-04-17,0,2.4,0.002416667,0.006545
2011-04-18,0,2.8,0.002274653,0.006161
2011-04-19,0,2.4,0.002178704,0.005901
2011-04-20,0,2.1,0.002017593,0.005465
2011-04-21,0,1.6,0.00203831,0.005521
2011-04-22,0,1.6,0.003118287,0.008446
2011-04-23,0,1.4,0.003394329,0.009193
2011-04-24,0,2.3,0.003709028,0.010046
2011-04-25,0,2.8,0.002975116,0.008058
2011-04-26,0,2.5,0.002286227,0.006192
2011-04-27,0,2.6,0.001993056,0.005398
2011-04-28,0,2.9,0.005076736,0.013750
2011-04-29,0,2.8,0.004786574,0.012964
2011-04-30,0,1.6,0.007018866,0.019010
2011-05-01,7,0.6,0.008754745,0.023712
2011-05-02,8,1.5,0.004659375,0.012620
2011-05-03,0,1.1,0.002096528,0.005678
2011-05-04,0,1.3,0.001408102,0.003814
2011-05-05,0.6,1.1,0.001083681,0.002935
2011-05-06,0,1.6,0.00099213,0.002687
2011-05-07,0,1.7,0.00140081,0.003794
2011-05-08,0,1.8,0.003298727,0.008934
2011-05-09,0,1.1,0.002695255,0.007300
2011-05-10,0,1.4,0.003285417,0.008898
2011-05-11,1.4,0.9,0.004324074,0.011712
2011-05-12,5.6,0.7,0.006645602,0.017999
2011-05-13,8.6,0.9,0.007920255,0.021452
2011-05-14,0.8,1.3,0.01173044,0.031771
2011-05-15,0.4,1.4,0.007468981,0.020229
2011-05-16,0,1.4,0.005035417,0.013638
2011-05-17,0,1.6,0.004569213,0.012376
2011-05-18,0,2.4,0.004265162,0.011552
2011-05-19,0,2.7,0.003796528,0.010283
2011-05-20,0,2.6,0.003217824,0.008715
2011-05-21,0,2.3,0.001967014,0.005328
2011-05-22,8.9,0.9,0.007221181,0.019558
2011-05-23,18.1,0.8,0.057613194,0.156043
2011-05-24,12.8,1,0.073003125,0.197726
2011-05-25,4.8,0.7,0.04990081,0.135155
2011-05-26,2,1,0.039586111,0.107218
2011-05-27,1.4,1.1,0.03124213,0.084618
2011-05-28,0.6,0.7,0.026018171,0.070469
2011-05-29,0.8,0.9,0.022199769,0.060127
2011-05-30,1.1,1,0.018953356,0.051334
2011-05-31,0,0.9,0.016685185,0.045191
2011-06-01,0,1.5,0.014039005,0.038024
2011-06-02,0,1.4,0.012696759,0.034389
2011-06-03,0,1.3,0.011371412,0.030799
2011-06-04,5.9,1,0.013771875,0.037301
2011-06-05,0,1,0.018759144,0.050808
2011-06-06,5.1,1.1,0.024519097,0.066409
2011-06-07,1,0.5,0.025727662,0.069682
2011-06-08,5.2,0.7,0.027203241,0.073679
2011-06-09,5.8,0.6,0.034012384,0.092121
2011-06-10,2.6,0.7,0.037787963,0.102347
2011-06-11,0.2,1,0.031410532,0.085074
2011-06-12,0.1,0.7,0.023691667,0.064168
2011-06-13,0,0.8,0.019445255,0.052667
2011-06-14,0,0.9,0.017454398,0.047275
2011-06-15,0.2,1,0.01673044,0.045314
2011-06-16,0,1.5,0.016207986,0.043899
2011-06-17,5.3,0.9,0.021397569,0.057955
2011-06-18,1.2,0.7,0.029308449,0.079381
2011-06-19,0.5,1,0.026457176,0.071658
2011-06-20,2.3,1,0.032395833,0.087743
2011-06-21,55.8,0.9,1.498788657,4.059415
2011-06-22,2,0.6,0.201798611,0.546564
2011-06-23,4.8,0.5,0.132427431,0.358675
2011-06-24,2,1,0.104060417,0.281844
2011-06-25,0,1.4,0.073913657,0.200192
2011-06-26,0,1.5,0.056066204,0.151853
2011-06-27,0,0.9,0.044274653,0.119916
2011-06-28,0,1.1,0.037274769,0.100957
2011-06-29,0,1.5,0.032793634,0.088820
2011-06-30,0,1.2,0.029516898,0.079945
2011-07-01,0,1.8,0.028629977,0.077543
2011-07-02,5.1,0.7,0.065146644,0.176447
2011-07-03,14,1,0.199700694,0.540882
2011-07-04,0.9,0.7,0.102672801,0.278086
2011-07-05,21,0.8,0.371960417,1.007441
2011-07-06,22.2,0.7,1.054885532,2.857119
2011-07-07,9.2,0.7,0.665658449,1.802912
2011-07-08,1.8,0.6,0.271287037,0.734771
2011-07-09,5.5,0.5,0.283374421,0.767509
2011-07-10,1.6,0.8,0.219743287,0.595167
2011-07-11,5.4,0.6,0.22631956,0.612978
2011-07-12,0,0.8,0.141890625,0.384306
2011-07-13,0,0.9,0.107221528,0.290406
2011-07-14,0.4,1,0.087018866,0.235687
2011-07-15,0,0.8,0.07027419,0.190335
2011-07-16,0,1.3,0.061270833,0.165950
2011-07-17,3.8,0.8,0.065506944,0.177423
2011-07-18,1.2,1,0.084188889,0.228023
2011-07-19,1.4,0.7,0.067172569,0.181934
2011-07-20,0,0.9,0.062479282,0.169223
2011-07-21,0,1,0.054535069,0.147706
2011-07-22,0,1.2,0.048897222,0.132436
2011-07-23,0,1.8,0.045205556,0.122438
2011-07-24,3.4,0.6,0.056509838,0.153055
2011-07-25,5.6,1,0.088256481,0.239039
2011-07-26,0,1,0.076239468,0.206492
2011-07-27,0,1.5,0.06109294,0.165468
2011-07-28,0,1.9,0.051841667,0.140411
2011-07-29,0,2.2,0.045840509,0.124157
2011-07-30,8.2,1.3,0.064363542,0.174326
2011-07-31,0,2,0.067175463,0.181942
2011-08-01,0,2.5,0.05045162,0.136646
2011-08-02,0,2,0.041126852,0.111391
2011-08-03,0,2.5,0.036764583,0.099576
2011-08-04,8.6,0.8,0.109827083,0.297463
2011-08-05,18.2,1.3,0.5446625,1.475199
2011-08-06,5.9,0.9,0.353153819,0.956504
2011-08-07,0.2,0.8,0.245414352,0.664696
2011-08-08,5.8,0.9,0.277608333,0.751892
2011-08-09,2.8,0.7,0.317194907,0.859111
2011-08-10,2.4,0.8,0.405951852,1.099506
2011-08-11,6.8,1.3,0.271070486,0.734185
2011-08-12,0,1.2,0.143529977,0.388746
2011-08-13,0,1.5,0.10527662,0.285138
2011-08-14,0.3,1.7,0.084752778,0.229550
2011-08-15,0.2,1.1,0.080158333,0.217106
2011-08-16,3.8,1,0.125967708,0.341179
2011-08-17,36,1.3,3.746758218,10.147960
2011-08-18,2.4,1,0.592134954,1.603776
2011-08-19,5.8,1.3,0.438666319,1.188112
2011-08-20,0,1.2,0.266304977,0.721277
2011-08-21,0,1.9,0.181272106,0.490969
2011-08-22,0,2.6,0.132571065,0.359064
2011-08-23,0,2.7,0.099726852,0.270107
2011-08-24,0,3,0.080544676,0.218152
2011-08-25,0,1.8,0.067205903,0.182025
2011-08-26,0,1.7,0.056302894,0.152494
2011-08-27,0,1.8,0.051184028,0.138630
2011-08-28,0,1.9,0.046884606,0.126985
2011-08-29,1.4,1.7,0.042472454,0.115035
2011-08-30,1.2,1.5,0.041015972,0.111090
2011-08-31,0,2,0.038679745,0.104763
2011-09-01,0,2.5,0.034658565,0.093871
2011-09-02,0,3.3,0.031315278,0.084816
2011-09-03,0,3.9,0.027842245,0.075410
2011-09-04,2.1,2.1,0.025989236,0.070391
2011-09-05,0.1,2.3,0.025152431,0.068124
2011-09-06,6.2,2,0.029217245,0.079134
2011-09-07,11.6,1.8,0.057036806,0.154482
2011-09-08,0,1.8,0.054960069,0.148857
2011-09-09,1.8,1.8,0.04898044,0.132662
2011-09-10,5.1,1.6,0.068785185,0.186302
2011-09-11,8.9,1.7,0.14367338,0.389134
2011-09-12,0.4,1.9,0.074056134,0.200578
2011-09-13,0,2.6,0.054285417,0.147030
2011-09-14,0,2.4,0.043352546,0.117419
2011-09-15,0,3.2,0.036056366,0.097657
2011-09-16,0,3.4,0.031037384,0.084064
2011-09-17,0,5,0.026224421,0.071028
2011-09-18,0,3.4,0.022239352,0.060234
2011-09-19,0,3.7,0.024075116,0.065207
2011-09-20,21.4,2.4,0.478361806,1.295626
2011-09-21,0,2.9,0.122338889,0.331350
2011-09-22,0,4.2,0.066934838,0.181291
2011-09-23,0,2,0.04524294,0.122539
2011-09-24,0,2.1,0.035246644,0.095464
2011-09-25,0,2.9,0.02953125,0.079984
2011-09-26,0,3.5,0.025851157,0.070017
2011-09-27,0,5.1,0.022639236,0.061318
2011-09-28,3.2,2,0.025086458,0.067946
2011-09-29,33,2.2,0.605776273,1.640723
2011-09-30,12.2,1.5,0.991132523,2.684447
2011-10-01,16,2.4,0.768991551,2.082786
2011-10-02,0.9,2.9,0.285143171,0.772300
2011-10-03,0.1,3.4,0.149452083,0.404786
2011-10-04,0,2.6,0.093293866,0.252683
2011-10-05,4.8,1.1,0.095607176,0.258949
2011-10-06,0,1.7,0.091464468,0.247728
2011-10-07,0,1.8,0.084726389,0.229478
2011-10-08,0,2.4,0.066853704,0.181071
2011-10-09,0,2.2,0.05674294,0.153686
2011-10-10,0,2.2,0.048613657,0.131668
2011-10-11,0,2.4,0.04116412,0.111492
2011-10-12,0,3.2,0.037834954,0.102475
2011-10-13,0,4.2,0.032171875,0.087136
2011-10-14,0.8,2.9,0.029375,0.079561
2011-10-15,3.1,2.7,0.033305556,0.090207
2011-10-16,0.3,3.4,0.028247569,0.076508
2011-10-17,0,4.1,0.022534375,0.061034
2011-10-18,0,5.6,0.018018403,0.048802
2011-10-19,0,5.9,0.014788542,0.040054
2011-10-20,0.6,3.2,0.013413194,0.036329
2011-10-21,6.6,1.5,0.020910995,0.056637
2011-10-22,0.2,3.7,0.024547685,0.066487
2011-10-23,0,3.7,0.02240625,0.060687
2011-10-24,1,1.4,0.018339815,0.049673
2011-10-25,0.2,3.3,0.016654167,0.045107
2011-10-26,0,3.5,0.014402083,0.039008
2011-10-27,0,4.4,0.012181134,0.032992
2011-10-28,0,2.9,0.012038194,0.032605
2011-10-29,6.2,3,0.014796528,0.040076
2011-10-30,0.8,3.5,0.015460995,0.041876
2011-10-31,0,3.6,0.012579167,0.034070
2011-11-01,0,4,0.010394329,0.028153
2011-11-02,0,3.8,0.009279282,0.025133
2011-11-03,0,3.3,0.008421296,0.022809
2011-11-04,0,5.5,0.007940162,0.021506
2011-11-05,0,6.4,0.006869792,0.018607
2011-11-06,0,3.8,0.005541667,0.015009
2011-11-07,0,4.6,0.004763657,0.012902
2011-11-08,5,4.3,0.006564468,0.017780
2011-11-09,0,5.3,0.007217824,0.019549
2011-11-10,0.6,3.7,0.006236343,0.016891
2011-11-11,0,4.1,0.004226852,0.011448
2011-11-12,0,5.1,0.003481019,0.009428
2011-11-13,0,5.2,0.003120486,0.008452
2011-11-14,0,4.4,0.002776968,0.007521
2011-11-15,0,5.2,0.002165394,0.005865
2011-11-16,0,5,0.00170463,0.004617
2011-11-17,0,5.9,0.001497454,0.004056
2011-11-18,0,6.7,0.001388194,0.003760
2011-11-19,0.6,1.9,0.001158565,0.003138
2011-11-20,1.4,4,0.001040741,0.002819
2011-11-21,0,3.9,0.000961458,0.002604
2011-11-22,0,3.2,0.000948032,0.002568
2011-11-23,1.2,3.7,0.000953819,0.002583
2011-11-24,1,4.6,0.001120718,0.003035
2011-11-25,3.2,1.2,0.001711111,0.004634
2011-11-26,6,3,0.003628704,0.009828
2011-11-27,0.8,5.1,0.004448727,0.012049
2011-11-28,0,5.1,0.003208565,0.008690
2011-11-29,0.6,4.3,0.002152778,0.005831
2011-11-30,1.2,4.6,0.00150544,0.004077
2011-12-01,0,3.8,0.000963079,0.002608
2011-12-02,0,5,0.00094213,0.002552
2011-12-03,0,4.2,0.000920833,0.002494
2011-12-04,0,4.8,0.000904745,0.002450
2011-12-05,0,5.5,0.000893287,0.002419
2011-12-06,0,6.5,0.000879282,0.002382
2011-12-07,0,6.8,0.00085625,0.002319
2011-12-08,0,3.6,0.000857986,0.002324
2011-12-09,3.4,1.9,0.000907523,0.002458
2011-12-10,3.2,3.2,0.000893519,0.002420
2011-12-11,0,4.1,0.000881134,0.002387
2011-12-12,0,3.5,0.000872222,0.002362
2011-12-13,0,4.4,0.000871528,0.002361
2011-12-14,0,4.7,0.000859375,0.002328
2011-12-15,0,5.5,0.000854745,0.002315
2011-12-16,0,5.8,0.000831366,0.002252
2011-12-17,0,2.5,0.001166435,0.003159
2011-12-18,24.3,2.5,0.000975463,0.002642
2011-12-19,3.9,4.8,0.00273044,0.007395
2011-12-20,0,3.4,0.002903588,0.007864
2011-12-21,0,5.9,0.001672338,0.004529
2011-12-22,0,6.5,0.000948148,0.002568
2011-12-23,0,7.1,0.000884722,0.002396
2011-12-24,0,7,0.000843866,0.002286
2011-12-25,0,5.3,0.000829398,0.002246
2011-12-26,0,5,0.000818171,0.002216
2011-12-27,0,3.7,0.00084919,0.002300
2011-12-28,0,4.9,0.000858449,0.002325
2011-12-29,0,5.6,0.000848727,0.002299
2011-12-30,0,6.9,0.000848611,0.002298
2011-12-31,0,8.1,0.000836806,0.002266
2012-01-01,0,8.5,0.000838079,0.002270
2012-01-02,0,8,0.000830787,0.002250
2012-01-03,0,7.3,0.000843171,0.002284
2012-01-04,0,5.2,0.000868634,0.002353
2012-01-05,0,5.4,0.000814468,0.002206
2012-01-06,0,6.4,0.000793403,0.002149
2012-01-07,0,4.7,0.000868403,0.002352
2012-01-08,14.9,3.5,0.000852199,0.002308
2012-01-09,1.8,3.8,0.00080787,0.002188
2012-01-10,0.7,4,0.000829745,0.002247
2012-01-11,1.6,3.9,0.000818287,0.002216
2012-01-12,0,4.6,0.00084919,0.002300
2012-01-13,0,3.5,0.000882986,0.002392
2012-01-14,0,4.5,0.000880324,0.002384
2012-01-15,0,5.5,0.000857176,0.002322
2012-01-16,0,7.4,0.000846644,0.002293
2012-01-17,0,6.6,0.000841898,0.002280
2012-01-18,0,3.9,0.000883912,0.002394
2012-01-19,0,5.8,0.000857639,0.002323
2012-01-20,0,4.5,0.000816319,0.002211
2012-01-21,0,5.4,0.000819907,0.002221
2012-01-22,0,6.8,0.000813194,0.002203
2012-01-23,0,7.3,0.000823264,0.002230
2012-01-24,0,7.4,0.000812037,0.002199
2012-01-25,0,5.5,0.000841204,0.002278
2012-01-26,0,5.3,0.000863079,0.002338
2012-01-27,0,5.8,0.000849884,0.002302
2012-01-28,0,5.9,0.000855671,0.002318
2012-01-29,5.5,3.8,0.000877894,0.002378
2012-01-30,0.7,3.5,0.000866898,0.002348
2012-01-31,1.8,3.7,0.000824306,0.002233
2012-02-01,0,4.2,0.000841319,0.002279
2012-02-02,0,5.1,0.000851736,0.002307
2012-02-03,0,5,0.000856134,0.002319
2012-02-04,0,5,0.000849074,0.002300
2012-02-05,9.3,3,0.000929977,0.002519
2012-02-06,7.1,3.8,0.000887384,0.002403
2012-02-07,0.8,2.2,0.000891204,0.002414
2012-02-08,0.4,3,0.000887731,0.002404
2012-02-09,0,2.8,0.000884375,0.002395
2012-02-10,1,2.7,0.000921991,0.002497
2012-02-11,8.8,3.3,0.000993056,0.002690
2012-02-12,2.2,4.4,0.000923264,0.002501
2012-02-13,0,5.2,0.000912731,0.002472
2012-02-14,0,6,0.000898264,0.002433
2012-02-15,0,5.3,0.000899653,0.002437
2012-02-16,0,3.9,0.000896412,0.002428
2012-02-17,0,4.5,0.000884259,0.002395
2012-02-18,0,5.8,0.000879977,0.002383
2012-02-19,0,5.1,0.000868866,0.002353
2012-02-20,0,3.4,0.000885301,0.002398
2012-02-21,0.2,3.3,0.000884028,0.002394
2012-02-22,0,4.6,0.000873958,0.002367
2012-02-23,0,5.9,0.000867477,0.002350
2012-02-24,0,7.2,0.000872454,0.002363
2012-02-25,0,7,0.000864468,0.002341
2012-02-26,0,5.6,0.000865741,0.002345
2012-02-27,0,3.8,0.000909028,0.002462
2012-02-28,0,2.2,0.000894329,0.002422
2012-02-29,2,1.1,0.000971181,0.002630
2012-03-01,16.8,2,0.000915741,0.002480
2012-03-02,0,3.1,0.000893634,0.002420
2012-03-03,0,3.1,0.000891435,0.002414
2012-03-04,0,3.4,0.000892708,0.002418
2012-03-05,1.4,2.7,0.000898264,0.002433
2012-03-06,0,3.5,0.000911574,0.002469
2012-03-07,0,4.1,0.000888542,0.002407
2012-03-08,0,4.4,0.000881713,0.002388
2012-03-09,0,4.4,0.000875,0.002370
2012-03-10,0,3.6,0.000868056,0.002351
2012-03-11,0,3.8,0.000872222,0.002362
2012-03-12,0,4.9,0.000877315,0.002376
2012-03-13,0,5.5,0.000866551,0.002347
2012-03-14,0,5,0.001661458,0.004500
2012-03-15,22,3.2,0.001069444,0.002897
2012-03-16,2.2,2.8,0.000931019,0.002522
2012-03-17,0,3,0.000917014,0.002484
2012-03-18,0,3.7,0.000916898,0.002483
2012-03-19,0,4.2,0.000910648,0.002466
2012-03-20,0,5.1,0.000893981,0.002421
2012-03-21,19.2,2.9,0.00098831,0.002677
2012-03-22,0,2.5,0.000904514,0.002450
2012-03-23,2.8,2.1,0.00091956,0.002491
2012-03-24,1,2,0.000918634,0.002488
2012-03-25,2,2.4,0.000910532,0.002466
2012-03-26,0,3.3,0.000901389,0.002441
2012-03-27,0,2.8,0.000902431,0.002444
2012-03-28,0,3.9,0.000905671,0.002453
2012-03-29,0,4.2,0.000899884,0.002437
2012-03-30,0,3.6,0.000906481,0.002455
2012-03-31,0,2.7,0.000916435,0.002482
2012-04-01,0,3,0.00091331,0.002474
2012-04-02,0,4.2,0.000902315,0.002444
2012-04-03,0,2.8,0.000904745,0.002450
2012-04-04,0,3.3,0.00090081,0.002440
2012-04-05,0,4.2,0.000898727,0.002434
2012-04-06,0,3.3,0.000920949,0.002494
2012-04-07,0,2.7,0.000909954,0.002465
2012-04-08,0,2.2,0.000919329,0.002490
2012-04-09,2.1,1.7,0.000918866,0.002489
2012-04-10,0.4,2.5,0.000912037,0.002470
2012-04-11,0.1,2.7,0.000912616,0.002472
2012-04-12,0,3.4,0.000928472,0.002515
2012-04-13,0,3.6,0.000928241,0.002514
2012-04-14,0,3.9,0.000924537,0.002504
2012-04-15,0,3.8,0.000918981,0.002489
2012-04-16,0,2.5,0.000920602,0.002493
2012-04-17,0,3.7,0.000935301,0.002533
2012-04-18,0,4.1,0.000922454,0.002498
2012-04-19,0,3.9,0.000925116,0.002506
2012-04-20,0,3.6,0.000918287,0.002487
2012-04-21,0,2.5,0.000935301,0.002533
2012-04-22,5.7,2.1,0.000961921,0.002605
2012-04-23,27.6,1.3,0.001313079,0.003556
2012-04-24,6,1.3,0.000973148,0.002636
2012-04-25,3.1,1.3,0.000972685,0.002634
2012-04-26,1.7,1,0.000974884,0.002640
2012-04-27,0.8,1.1,0.000965394,0.002615
2012-04-28,0,1.8,0.000978935,0.002651
2012-04-29,0,1.1,0.001033333,0.002799
2012-04-30,0,2.4,0.001041898,0.002822
2012-05-01,0,2.2,0.001308912,0.003545
2012-05-02,10,1.5,0.00108287,0.002933
2012-05-03,0,1.3,0.000998611,0.002705
2012-05-04,1.6,1.1,0.000991782,0.002686
2012-05-05,0.8,1.1,0.000990741,0.002683
2012-05-06,0,1.4,0.000991319,0.002685
2012-05-07,1.2,2.5,0.001124074,0.003045
2012-05-08,0,2.8,0.001036806,0.002808
2012-05-09,0.2,1.5,0.000991551,0.002686
2012-05-10,0,1.4,0.001079282,0.002923
2012-05-11,3.4,1.8,0.001403356,0.003801
2012-05-12,0,1.1,0.001317593,0.003569
2012-05-13,0,0.8,0.001338194,0.003624
