date;obs;ERA5;m_1;m_10;m_11;m_12;m_13;m_14;m_15;m_16;m_17;m_18;m_19;m_2;m_20;m_21;m_22;m_23;m_24;m_25;m_3;m_4;m_5;m_6;m_7;m_8;m_9
29-Jul-2000 12:00:00;328149.1;1920640;96864;355328;1379264;139168;281344;190944;321152;697376;152960;95488;2177824;54592;1917056;53504;169248;168768;53504;236128;527328;187168;88288;110336;135360;490656;90720
30-Jul-2000 12:00:00;270209.8;1552000;93184;335680;1647904;176960;413856;181376;348352;753824;100800;53664;2171744;53632;2612832;52512;166176;286304;52512;143936;502720;114144;83744;75872;132928;489984;134048
31-Jul-2000 12:00:00;238717.2;1227520;174464;481152;1750112;172384;588768;202176;198752;673728;97408;114976;1954848;52640;3419872;51584;163232;275936;51584;178048;483072;110080;81984;70752;130528;255168;182880
01-Aug-2000 12:00:00;219578;981248;186144;463616;1946080;132896;499200;352864;189664;609088;95552;235392;2308480;51680;3463968;50656;182112;227840;50656;179392;706112;108000;80512;186240;128192;216928;137216
02-Aug-2000 12:00:00;227059.7;819712;92800;142944;1921728;129472;361920;640288;184032;775744;93856;225664;2986208;147616;3068032;152032;442208;497600;152032;76960;883712;106048;114112;447264;160352;163008;85952
03-Aug-2000 12:00:00;260118.2;989312;69472;67392;2376928;127104;302304;678976;150720;949024;92160;105760;3032064;192768;2639072;146464;436608;472448;146464;53888;929632;104160;111008;418784;156320;301248;82848
04-Aug-2000 12:00:00;259944.2;1154560;67040;126720;2756640;124800;332224;955520;307232;1366912;138336;73184;3317216;139136;2144768;51488;188384;206880;51488;100192;1001696;102272;77344;147744;122336;331712;81280
05-Aug-2000 12:00:00;240109.1;993408;64768;109152;2699648;122560;284352;1185312;344960;1696768;179552;183680;3574240;294048;1704480;129696;236352;137984;129696;96864;1401792;100416;74944;208288;119232;260000;79808
06-Aug-2000 12:00:00;300484.4;769792;71904;48672;2518016;120352;427968;949248;192448;1530656;253952;383072;3115424;282048;1397184;124960;228032;158336;124960;49184;1674880;138912;275456;196512;117056;197376;78368
07-Aug-2000 12:00:00;302746.3;575360;69536;45696;2135264;118176;856928;817664;140832;1697344;203264;414656;2692704;107616;1656800;48320;314016;196832;48320;46592;1386720;183520;291808;168992;114944;141056;76992
08-Aug-2000 12:00:00;276299.5;404224;219168;208704;1751872;116064;1013824;1070720;136928;2110016;87808;395456;2479136;66368;2042080;44832;468672;169472;44832;45632;1098944;181216;103328;157888;377664;135712;123616
09-Aug-2000 12:00:00;258378.3;286336;209536;230848;1410944;113984;966432;1190656;134400;2152672;82848;1128256;2244288;144736;1952192;43808;404448;127616;43808;44832;834752;131872;175360;269600;464512;113408;387360
10-Aug-2000 12:00:00;243937;279936;173760;77824;1115232;250816;850592;1319776;132000;2140096;81152;1922080;2132736;234624;1685184;43008;265216;124224;43008;229312;603424;92960;220416;254496;213408;110816;328160
11-Aug-2000 12:00:00;240109.1;417152;263616;66336;966592;311360;637056;1407296;129600;2041056;135648;1995552;2017568;138176;1391168;42272;167264;121920;42272;378176;399776;90144;120448;104832;110048;108768;79264
12-Aug-2000 12:00:00;224971.8;439936;198240;63232;1002176;349920;439648;1146272;127296;1806208;589600;1747712;2114720;45952;1088416;41472;138464;119744;41472;251424;230496;88416;67840;94976;156096;106848;70720
13-Aug-2000 12:00:00;203222.8;304384;121984;41696;963968;271168;257152;896288;284352;1588832;666144;1421120;2307424;41824;1071168;40736;133248;117600;40736;103712;146528;86848;64832;42432;151488;104896;69024
14-Aug-2000 12:00:00;188781.5;354816;67360;104128;1033504;398592;989728;662752;273664;1288576;374336;1607360;2231328;123808;1093888;40000;130752;115456;40000;100288;132704;85280;405952;350720;146272;103008;112384
15-Aug-2000 12:00:00;186693.5;458880;42336;100640;1053120;523648;1697568;453856;124704;1147456;268512;1745984;2016032;119488;897344;39296;244800;113408;39296;108256;129632;129984;666816;872032;203680;101152;390304
16-Aug-2000 12:00:00;170338.3;423040;99072;174752;835808;344480;1503264;340800;118560;1313280;138528;1427072;2386624;42400;1192672;38592;269440;111328;38592;679392;127232;126208;1062208;1056448;158528;99328;333824
17-Aug-2000 12:00:00;152417.1;326016;186464;222528;628416;525824;1207488;393984;196640;1343008;84160;1132192;3153440;60768;1707904;37888;258400;109344;37888;1256448;124960;82208;1713824;911456;220096;212160;192000
18-Aug-2000 12:00:00;135365.9;246912;127936;96224;432128;531168;932768;378848;190400;1096544;127456;929984;3166272;58976;1906400;73760;424288;107392;73760;1157120;122720;105920;1847456;696608;248928;204608;177408
19-Aug-2000 12:00:00;255246.4;225152;170880;161696;295328;319936;695104;250176;114304;854496;123264;753280;2710848;468736;1801664;71616;547616;105440;71616;1082240;120512;103136;1599808;500128;191072;97344;65696
20-Aug-2000 12:00:00;588267.3;609408;161280;204288;246208;220480;527648;190624;110176;634976;74176;544704;2282944;716480;1535392;66624;482560;157056;66624;1123392;118336;77344;1291584;327360;147712;92576;130080
21-Aug-2000 12:00:00;377040.9;937984;41600;88576;237472;118560;383104;180384;108096;446080;71296;349984;1909280;306432;1348992;217952;354688;284992;217952;1082944;180192;75136;1008640;333664;90944;90688;125536
22-Aug-2000 12:00:00;289522.9;823552;36640;36928;233088;90912;227200;176864;106144;325728;69952;199328;1586400;137472;1152288;183360;586304;555328;183360;924768;174816;73760;900256;446272;87648;89088;286592
23-Aug-2000 12:00:00;243415;642304;90528;115936;228864;88416;143840;173632;129824;287040;68672;135904;1303200;246784;979104;98080;790752;532096;98080;786080;264800;72416;796928;607040;122560;87488;272288
24-Aug-2000 12:00:00;230713.5;541184;149888;111744;224768;121696;128320;170528;175744;278912;67424;126432;1050720;154752;1110528;117696;650720;358464;117696;759360;253248;71136;617856;711968;119232;85888;63424
25-Aug-2000 12:00:00;208964.5;450944;204032;35968;220704;139008;125056;293984;210720;273792;66240;191232;914336;38112;1425952;61728;460768;231200;61728;806080;112160;109920;459680;731200;84032;84352;55936
26-Aug-2000 12:00:00;NaN;303232;222400;32480;271488;104384;122752;520352;196256;296896;65024;185504;1060224;33184;1432384;48416;271072;96992;48416;749600;177760;106784;284864;739456;81440;82848;54496
27-Aug-2000 12:00:00;NaN;217984;250784;31680;390208;82912;120544;672320;175392;382720;63872;121248;1097760;32256;1344448;89120;176928;91392;89120;1470592;172032;250304;163744;742752;79936;81344;53536
28-Aug-2000 12:00:00;NaN;209280;533824;31072;490272;202944;118368;1093504;136256;346784;62720;117312;915872;31680;1240704;73024;144896;89536;73024;2422336;104352;277024;155872;673344;78496;79904;52576
29-Aug-2000 12:00:00;NaN;473344;1021760;30560;509312;319712;116224;1608224;94784;256608;61568;115136;989440;31104;1006176;32288;460160;87936;32288;2529376;100608;106784;146976;506688;77088;78432;71296
30-Aug-2000 12:00:00;311097.9;761216;1359968;29984;499936;333472;114176;1615296;172480;385856;60480;214080;1155584;143296;794144;30048;684288;86336;30048;2246656;98688;211072;110720;351104;75712;77024;69536
31-Aug-2000 12:00:00;270209.8;737280;1309504;29440;460960;359008;127776;1329984;166752;399072;59392;206816;1548704;137984;1117920;29376;521024;84800;29376;1867488;96896;257248;107776;205120;74336;102080;50496
01-Sep-2000 12:00:00;218534.1;596224;152512;199392;200352;1145792;624928;261600;2060832;175392;357696;710208;329184;1198432;375680;424352;472512;400672;424352;445952;958784;154112;191872;211680;2496992;229184;359424
02-Sep-2000 12:00:00;184779.6;462464;377568;195808;453184;1446944;454528;154304;1845344;172224;344608;706400;318016;955552;153600;160608;330336;271808;160608;281216;1653856;195232;187232;207840;2737728;224032;360064
03-Sep-2000 12:00:00;158158.8;331520;362400;192288;713568;1338176;304896;148864;1653184;169120;666880;649376;230496;737088;232992;151296;213920;217728;151296;190240;1702176;190144;152960;270240;2872128;195072;173952
04-Sep-2000 12:00:00;138497.7;225792;274752;188832;644352;1102016;226592;146080;1691808;189728;1608128;603808;187584;608032;433792;148288;162752;208480;148288;346208;2041504;147040;149344;262848;2643872;232064;151616
05-Sep-2000 12:00:00;124230.4;184448;366368;185408;516640;939200;211840;143424;2020000;205728;2068512;560416;163328;490528;421856;222144;154400;204544;222144;408192;2607136;143328;146624;229152;2237760;270336;148288
06-Sep-2000 12:00:00;139193.7;278912;299968;241440;456768;792608;238144;212096;2120832;469632;2089632;520768;159712;343424;244256;248320;151392;200832;248320;252768;2787648;344064;144000;222432;2350752;291040;145600
07-Sep-2000 12:00:00;412535.3;512512;382496;234880;499040;939168;309952;409504;1852832;431456;1942880;470848;156864;273664;162240;230176;148672;197216;230176;176736;2511488;433664;235200;190528;2438624;266752;166272
08-Sep-2000 12:00:00;360685.7;617344;344960;177056;581152;1742080;273632;330432;2572000;161344;1725952;312224;154016;261056;136896;320640;185952;193696;320640;161120;2071712;238400;227648;186432;2083552;201920;162464
09-Sep-2000 12:00:00;214358.3;512128;189248;264256;535392;2175520;198176;138592;3450048;151936;2015648;965344;239776;255936;132064;258272;276672;190176;258272;157312;1671616;136128;138784;183008;2097888;284256;138496
10-Sep-2000 12:00:00;170338.3;353920;153152;334432;393280;1919424;192864;131200;3277952;192320;2740480;1576992;232320;251360;129600;159456;232256;186784;159456;154432;1322528;130944;134016;289984;2103008;366592;135424
11-Sep-2000 12:00:00;144761.4;226944;127872;288320;374976;1654432;226752;198336;2808608;711584;3135936;1384640;284320;246816;127296;152608;140736;183392;152608;151648;1023648;128480;131520;452576;1801312;257888;132960
12-Sep-2000 12:00:00;130320.1;172288;124928;208544;429792;1404544;281376;192384;2363776;1118336;2924704;1249120;293216;242368;219008;128864;162816;459552;128864;148928;769536;126144;301152;353984;1516032;379680;177856
13-Sep-2000 12:00:00;118314.6;164224;122656;211456;381408;1292256;240224;125888;2138208;1512448;2682816;1108768;166720;238016;211872;125952;188576;467680;125952;146272;557056;123904;475424;210336;1261952;362784;173024
14-Sep-2000 12:00:00;104569.3;164096;120448;321536;261408;1257632;180800;121888;1943808;1763776;2563424;868256;171456;233728;123072;123648;159872;207008;123648;257152;514720;121632;304800;687136;1446048;164352;127200
15-Sep-2000 12:00:00;101959.4;163200;118272;822656;372736;1092160;176096;119616;1627456;1488320;2278976;817408;282272;229504;155648;153504;129376;172864;153504;276096;1130016;149056;127264;2065376;2824864;278240;123712
16-Sep-2000 12:00:00;99175.51;164096;133376;1805952;465216;882528;311552;133664;1334688;1448576;1920960;878208;299360;263072;151488;254560;126304;167744;254560;167552;1651104;164320;120320;2814752;4170784;322944;121408
17-Sep-2000 12:00:00;94651.71;158464;221312;2545152;342304;1041312;363808;130720;1069856;1602528;1613728;1140960;521344;280448;115168;217408;123968;164512;217408;136896;1498304;230432;117920;2554592;4421888;216160;119232
18-Sep-2000 12:00:00;92563.8;149760;282752;2645440;227744;1180096;240512;113728;842208;1523584;1361504;1382624;1075392;240448;112128;248512;121728;161568;248512;133568;1208352;260448;115776;2341248;4069824;161248;117088
19-Sep-2000 12:00:00;90301.91;146944;192224;2360992;187232;1052960;177056;200896;652032;1251424;1209728;1490816;1247104;369664;110048;324160;119552;158624;324160;187648;935872;250592;262208;2129760;3505216;147552;114976
20-Sep-2000 12:00:00;87866.02;143872;110496;2332544;239648;915744;162560;232704;486784;1026176;1188960;1595040;1122816;356480;108096;641888;139968;155808;641888;572800;783648;190816;456832;1924224;2997984;144000;112896
21-Sep-2000 12:00:00;85082.15;141440;106176;2396544;992256;735136;158208;211008;391296;935616;1241408;1560448;1111616;209344;106112;913952;166272;173792;913952;818752;940416;109568;348352;2096608;2562432;141376;110880
22-Sep-2000 12:00:00;82820.25;143872;104160;2170592;1630720;574464;222112;168032;367840;826336;1155872;1388640;1021024;202240;104224;793408;158112;317536;793408;684256;1468256;136736;152224;2139616;2348896;138816;108864
23-Sep-2000 12:00:00;80906.34;142464;274272;1862528;1614912;427616;215712;105344;360032;630528;1258240;1146464;1157120;198464;102336;655296;147392;928704;655296;765504;2234432;252640;153568;1806240;2384608;136320;106912
24-Sep-2000 12:00:00;78992.42;135680;311456;1562016;1461888;308064;196768;101664;353504;450816;1335040;1060384;1261440;194912;148928;518400;128608;1320384;518400;1054592;2462880;215712;147936;1604160;2261248;153536;105024
25-Sep-2000 12:00:00;77078.51;131328;231648;1303936;1221184;253312;189984;126560;347136;293024;1115360;1045952;1125024;208288;144672;386752;107808;1165056;386752;1087040;2117792;344384;103328;1452608;2036768;150080;103104
26-Sep-2000 12:00:00;75512.58;128896;178688;1082784;1147552;243360;181408;123456;340896;257728;910240;981184;1509632;203936;98336;252224;105312;973536;252224;884576;2080096;536288;188384;1219296;2079520;129632;101248
27-Sep-2000 12:00:00;406967.6;415616;99296;996288;1098432;309952;203008;96992;334784;239168;1249344;973632;1799424;184992;95232;154336;103360;825216;154336;692064;2998848;301184;575584;987520;2032576;126816;99424
28-Sep-2000 12:00:00;458121.3;510720;93824;1718880;928128;301600;166016;94496;328736;247456;1633568;901600;1683040;181248;137216;120128;171264;692736;120128;527456;3684800;100352;1002592;796512;1770784;124480;97632
29-Sep-2000 12:00:00;371473.2;296320;130656;2873728;730336;231808;137504;92736;340992;338144;1494496;735456;2200896;177984;133376;114304;264352;666112;114304;471680;3414752;92928;1115840;706912;1527936;122240;95872
30-Sep-2000 12:00:00;259422.3;187520;662464;3635584;563584;257760;134336;91104;429888;320832;1252096;584640;2520992;174752;91424;112096;314272;626688;112096;633984;2958560;90976;1000128;682176;1372640;120064;94144
01-Oct-2000 12:00:00;245502.9;145664;1396608;4452192;429440;386272;928864;89440;497056;226976;1144064;454848;2321824;171616;88576;110080;213824;468416;110080;1228640;2515616;134880;815232;770912;1388256;256832;92480
02-Oct-2000 12:00:00;735290.7;295808;1669024;5728672;319008;506592;1560448;87808;606368;179264;1388896;466176;2113248;168544;86912;108096;97984;398080;108096;1996096;2326304;131040;672480;969408;1712448;247456;90784
03-Oct-2000 12:00:00;462297.1;370688;1652096;6377504;433984;519520;1507840;86272;575808;170368;1505216;474528;1939456;165504;85344;106176;92896;338560;106176;2365472;2356448;87552;608416;1037792;1843328;246624;89152
04-Oct-2000 12:00:00;417233.1;300416;1582208;6914784;671040;460000;1619776;139648;389184;167040;1311680;368320;1785440;162528;83808;104224;91040;302048;104224;2384128;2198816;266208;513536;912832;1610432;834528;87552
05-Oct-2000 12:00:00;443505.9;267520;1521504;7252384;677440;372160;1565984;135488;309792;164000;1124032;272096;1514240;159584;82304;168704;89408;810816;168704;2259104;1970752;255456;366560;1138464;1385632;1228864;85984
06-Oct-2000 12:00:00;448377.7;329088;1730816;6652096;538336;284320;1340704;152608;287328;161088;949984;223232;1265760;156704;80832;163488;115744;1321760;163488;2168032;2339360;86816;236800;1383360;1330176;1577984;157504
07-Oct-2000 12:00:00;604448.6;367744;1853472;5880576;411456;222976;1140448;146176;280800;158144;787776;213184;1084960;153920;79360;100640;112832;1468096;100640;2605376;3415648;80384;293024;1787520;1290304;1976960;354560
08-Oct-2000 12:00:00;882836;508032;1637632;5324160;304416;203744;962176;80896;275712;155328;638816;260640;920608;151136;188896;97024;85504;1808192;97024;3048800;4830528;95264;414144;2317824;1132288;1858048;615968
09-Oct-2000 12:00:00;4684912;914176;1391264;4888160;219744;198624;800192;325696;270720;152544;519552;253984;732800;148384;182048;95200;175008;2164416;95200;3434720;5369728;93088;799616;2305216;983744;1559008;436096
10-Oct-2000 12:00:00;5561658;1797376;1161280;4374048;176800;194976;699136;311520;329824;165920;429408;202752;561472;160864;78528;112000;429824;2545152;112000;3797760;4885632;76416;1058624;2254624;1140992;1287712;114304
11-Oct-2000 12:00:00;5772537;2759808;943072;3844384;223808;191488;704864;81664;390848;162400;358176;197984;408064;157440;231872;109376;982848;2618656;109376;3618976;4376736;74528;891200;2213600;1408224;1061440;397920
